,frequency
In,2
Due,1
Time,1
Fantasies,1
of,3
writing,2
again,1
push,1
me,2
to,4
discuss,1
the,1
option,1
My,1
life,1
coach,1
tells,1
this,2
is,4
valueless,1
who,3
benefits,1
from,1
a,5
poet,2
anyway,2
few,1
friends,1
and,7
maybe,2
family,1
reads,1
it,5
says,3
Oh,1
good,1
or,2
Interesting,1
hmm,1
nothing,1
at,1
all,1
You,1
can,1
t,3
make,1
money,1
he,1
reminds,1
so,2
then,1
there,1
lot,1
suffering,2
his,1
monthly,1
check,1
too,1
And,1
I,8
ask,1
that,1
self,1
indulgent,1
are,1
they,1
as,2
bad,1
Matt,1
Groening,1
in,2
Life,1
Hell,1
Almost,1
mime,1
status,1
Fuck,1
have,2
something,1
say,1
m,1
not,1
for,1
you,1
It,1
comes,2
because,1
if,2
don,2
let,2
out,2
no,1
way,1
remembering,1
am,1
grow,1
ever,1
inward,1
silent,1
shamed,1
Far,1
better,1
committ,1
three,1
pages,1
day,1
learn,1
about,1
myself,1
by,1
reading,1
due,1
time,1
more,1
will,1
come,1
