,frequency
The,2
best,2
advice,1
I,1
can,1
give,1
you,14
is,5
that,3
have,4
to,8
start,2
trying,1
different,1
things,1
You,1
may,1
out,2
pursuing,1
a,4
degree,1
in,5
rocket,1
science,1
and,12
discover,5
love,2
dissecting,1
bugs,2
your,2
biology,1
class,1
then,6
like,4
the,6
cutting,2
more,1
than,1
take,1
job,1
as,1
butcher,1
because,1
cut,1
meat,1
odd,1
shapes,1
making,2
sculptures,2
of,4
glistening,1
white,1
beef,1
fat,1
always,1
wanted,1
do,1
marble,2
little,1
chips,1
most,1
all,2
at,1
end,1
work,1
life,2
buy,1
rock,1
quarry,1
supply,1
sand,1
gravel,1
contractors,1
part,1
ride,2
adventures,1
victories,1
defeats,1
good,1
bad,1
happy,1
sad,1
hate,1
Remember,1
order,2
something,1
know,1
its,1
antithesis,1
In,1
necessary,1
get,1
on,1
Life,1
journey,1
Love,1
Dad,1
