,frequency
urlLink,2
Current,1
Phase,1
Gibbous,1
in,4
Scorpio,2
Water,1
The,3
moon,1
enters,1
into,1
the,5
next,1
phase,2
wee,1
hours,1
tomorrow,1
morning,1
emotional,1
energy,2
resources,1
are,1
strong,1
with,1
this,2
placing,1
Emotions,1
surface,1
at,1
once,1
people,1
will,2
tend,1
to,2
over,1
react,1
both,1
positively,1
and,2
negatively,1
Physical,1
is,2
boosted,1
which,1
adds,1
determination,1
an,1
urge,1
achieve,1
cruel,1
streak,1
of,1
can,1
be,1
evident,1
harsh,1
views,1
or,1
jealousy,1
impulse,1
Remember,1
bud,1
flowering,1
come,1
soon,1
Source,1
Elysian,1
