,frequency
urlLink,1
What,1
Jobs,1
and,8
Careers,1
are,1
Available,1
Professionals,1
in,2
the,4
field,1
of,3
aging,2
work,1
a,2
variety,1
settings,2
These,1
include,1
community,1
human,1
service,2
religious,1
organizations,2
health,1
care,2
long,1
term,1
institutions,1
federal,2
state,1
local,1
government,1
agencies,1
including,1
network,1
system,1
delivery,1
to,1
older,1
persons,1
established,1
by,1
law,1
entitled,1
Older,1
American,1
Act,1
retirement,1
communities,1
academic,1
other,1
educational,1
research,1
professional,1
business,1
industry,1
