,frequency
urlLink,1
Contact,1
Us,1
Hello,1
My,1
family,2
is,1
selling,1
a,3
multi,1
home,2
following,1
the,5
death,1
of,4
my,1
grandparents,1
None,1
us,2
live,1
in,2
Hartford,1
and,3
will,1
be,3
unable,1
to,3
keep,1
contents,1
save,1
for,2
few,1
mementos,1
We,1
are,1
looking,1
any,1
local,1
charity,1
which,2
has,1
capability,1
picking,1
up,1
furniture,1
other,1
valuable,1
items,1
can,1
donated,1
I,1
have,1
not,1
had,1
success,1
trying,1
find,1
resource,1
online,1
was,1
hoping,1
you,2
might,1
able,1
point,1
right,1
direction,1
Thank,1
