,frequency
urlLink,1
HOSPICE,1
of,5
North,1
Central,1
Florida,1
Why,1
do,3
you,2
want,6
to,14
be,1
a,6
Hospice,6
volunteer,2
There,1
are,1
two,2
reasons,1
I,13
work,2
as,2
First,1
feel,2
deep,1
desire,1
in,5
the,4
field,1
death,1
and,4
dying,1
moved,1
Gainesville,1
because,1
pursue,1
education,1
for,3
future,1
career,2
believe,1
volunteering,1
is,1
an,1
imporant,1
first,1
step,1
me,1
defining,1
which,2
direction,1
will,2
take,1
this,2
Second,1
am,1
ready,1
capable,1
being,2
support,2
people,1
experienced,1
losses,1
were,3
eased,1
by,2
Broward,1
County,1
The,1
workers,1
gave,2
incredible,1
care,1
both,1
my,3
grandmothers,1
they,1
approaching,1
life,1
s,1
end,1
volunteers,2
who,1
there,2
played,1
critical,1
role,1
always,1
remember,1
one,1
mother,1
during,1
that,1
time,1
just,1
talk,1
her,1
To,1
sum,1
it,2
all,1
up,1
give,1
back,1
with,1
start,1
now,1
Thank,1
asking,1
question,1
