,frequency
I,9
m,1
getting,1
ready,1
to,4
quit,4
smoking,2
woke,1
up,1
at,1
5,1
am,1
with,2
tremendous,1
pain,1
in,1
my,4
lungs,1
think,1
this,1
cold,1
have,2
is,3
intensified,1
by,1
18,1
years,1
of,4
sucking,1
tar,1
and,1
chemicals,1
into,1
body,1
Why,1
it,1
so,1
damn,1
hard,1
read,1
something,1
that,1
said,1
plan,2
out,2
a,2
date,2
haven,1
t,1
smoked,1
today,1
but,1
skin,1
starting,1
crawl,1
withdrawal,1
Should,2
instead,1
quitting,1
spur,1
the,2
moment,1
go,1
buy,1
last,1
pack,1
Basic,1
Menthol,1
Light,1
100s,1
Or,1
already,1
entered,1
non,1
world,1
urlLink,1
Resources,1
