,frequency
Alert,1
Total,1
Lunar,1
Eclipse,1
Set,1
Thursday,2
AP,1
to,2
My,1
Yahoo,1
LOS,1
ANGELES,1
If,1
the,11
weather,1
cooperates,1
a,1
total,2
lunar,4
eclipse,4
will,4
be,2
seen,1
across,1
North,3
America,3
late,1
first,1
visible,2
in,6
United,1
States,1
three,1
years,1
and,6
just,1
before,1
dawn,1
Friday,1
western,2
Europe,1
southern,1
Africa,1
A,2
occurs,1
when,1
Earth,2
casts,1
its,2
shadow,2
on,3
full,1
moon,4
blocking,1
sunlight,1
that,1
otherwise,1
reflects,1
off,1
s,1
surface,1
Unlike,1
solar,1
eclipses,2
are,1
safe,1
view,1
with,1
naked,1
eye,1
In,1
remain,1
totally,1
eclipsed,1
for,1
53,1
minutes,1
should,1
turn,1
substantially,1
darker,1
reddish,1
color,1
The,1
start,1
at,1
8,2
13,2
PDT,1
Los,1
Angeles,1
11,1
p,1
m,1
EDT,1
New,1
York,1
second,1
Nov,1
from,1
South,1
Eclipses,1
once,1
helped,1
prove,1
is,2
round,1
because,1
curved,1
