,frequency
urlLink,1
Researchers,1
have,2
begun,1
to,5
explain,1
how,3
emotional,2
reactions,2
and,4
logical,1
thinking,1
interact,1
in,9
moral,8
decision,1
making,1
Princeton,1
University,1
researchers,1
reported,1
the,12
Sept,1
14,1
issue,1
of,12
Science,1
that,4
they,2
used,1
functional,1
magnetic,1
resonance,1
imaging,1
fMRI,1
analyze,1
brain,2
activity,1
people,3
who,2
were,1
asked,1
ponder,1
a,5
range,1
dilemmas,2
The,3
results,2
suggest,1
while,1
regularly,1
reach,1
same,1
conclusions,1
when,1
faced,1
with,3
uncomfortable,1
choices,1
their,1
answers,1
often,1
do,1
not,1
grow,1
out,1
reasoned,1
application,1
general,1
principles,2
Instead,1
draw,1
on,2
particularly,1
for,3
certain,1
kinds,1
also,1
show,1
tools,1
neuroscience,1
are,1
beginning,1
reveal,1
biological,1
underpinnings,1
subtlest,1
elements,1
human,1
behavior,2
said,2
Joshua,1
Greene,2
graduate,1
student,1
philosophy,1
conducted,1
study,2
collaboration,1
scientists,1
psychology,1
department,1
Center,1
Study,1
Brain,1
Mind,1
Behavior,1
We,1
think,1
judgments,1
as,2
so,1
ethereal,1
Now,1
we,1
re,1
position,1
start,1
looking,1
at,1
anatomy,1
understanding,1
neural,1
mechanisms,1
produce,1
patterns,1
our,1
focused,1
classic,1
set,1
problems,1
fascinated,1
philosophers,1
years,1
because,1
difficulty,1
identifying,1
agree,1
way,1
react,1
One,1
dilemma,1
known,1
trolley,1
problem,1
involves,1
runaway,1
train,1
t,1
