,frequency
GLASS,1
Light,1
filtered,1
through,2
stained,1
glass,1
cave,1
dwellings,1
cool,2
earth,1
floor,1
among,1
the,15
red,1
rocks,1
and,20
chips,1
of,6
light,2
break,1
like,6
points,1
on,2
a,3
map,1
when,1
everything,2
is,7
warm,1
kind,1
The,3
rock,1
smooth,1
in,7
my,1
hand,1
now,2
edges,1
jagged,1
are,1
merged,1
with,5
palm,1
tendered,1
lotion,1
love,1
from,3
all,1
around,2
above,2
beyond,1
below,1
beneath,1
besides,1
concerning,1
down,4
during,2
except,1
for,2
prepostion,1
parade,1
clown,1
horns,1
Shriners,1
whizzing,1
streets,1
squares,1
Savannah,1
St,1
Patrick,1
s,1
Parade,1
your,2
apartment,1
window,1
two,1
floors,1
porta,1
potty,1
while,1
people,1
pissed,1
green,1
stryrofoam,1
head,1
doll,1
painted,2
magical,1
Mona,1
no,1
idea,1
direction,1
There,1
was,1
only,1
wind,1
dandylions,1
catching,1
scattering,1
dispersing,1
dancing,1
Did,1
we,1
dance,1
last,1
night,1
outside,2
Nicotine,1
didgeridoo,1
pulsing,1
notes,1
I,5
interrupted,1
you,3
to,5
trace,1
footsteps,1
fucked,1
up,2
numbers,1
turned,1
towards,1
watching,1
me,2
learning,1
But,1
clouds,1
pass,1
casting,1
shadows,1
layered,1
stacks,1
napkins,1
spread,1
fan,2
at,2
bar,1
swizzle,1
sticks,1
rotating,1
film,1
rolling,1
nothing,1
but,1
ever,1
wanted,1
stands,1
way,1
here,2
Already,1
vine,1
curling,1
tender,1
shoots,1
reaching,1
pipe,1
cleaners,1
twist,1
play,1
suck,1
ponytail,1
braids,1
twirl,1
dress,1
every,2
damsel,1
distress,1
Good,1
god,1
May,1
there,2
be,2
may,1
inner,1
peace,1
spritual,1
growth,1
one,1
these,1
fuckers,1
everybody,1
playing,1
it,2
or,1
emptying,1
giblets,1
paper,1
packages,1
put,1
soup,1
flavor,1
broth,1
am,2
mines,1
shoulds,1
sighs,1
have,1
enough,1
belief,1
myself,1
let,1
ride,1
cause,1
if,1
worst,1
that,1
what,1
good,1
Spring,1
Step,1
written,1
5,1
51,1
PM,1
Saturday,1
April,1
12,1
2003,1
