,frequency
urlLink,1
BBC,3
NEWS,1
Science,1
Nature,1
Moon,4
colony,1
within,2
20,2
years,2
By,1
Helen,1
Briggs,1
News,2
Online,2
science,1
reporter,1
Humans,1
could,1
be,4
living,2
on,4
the,9
says,1
a,5
leading,1
lunar,1
scientist,2
However,1
political,2
will,3
is,1
needed,1
to,4
inspire,1
public,1
support,1
initiative,1
We,2
believe,1
that,1
technologically,1
it,2
s,2
possible,1
project,1
Europe,1
first,1
mission,1
Smart,1
1,1
told,1
But,1
depend,1
in,2
end,1
go,1
and,1
establish,1
human,3
base,1
for,3
preparing,1
colonisation,1
of,3
or,1
used,1
as,3
refuge,1
species,1
To,1
actually,1
live,1
another,1
world,1
would,2
quite,1
test,1
technology,1
well,1
physiology,1
don,1
t,1
know,1
what,1
long,1
term,1
effects,1
low,1
gravity,1
environment,1
