,frequency
urlLink,1
FTAA,6
lite,3
seen,1
as,2
deal,3
breaker,1
By,1
STEVEN,1
CHASE,1
Miami,4
Canada,2
and,7
other,1
countries,2
warned,1
yesterday,2
that,2
a,6
bid,1
by,2
the,12
United,2
States,2
Brazil,1
to,8
significantly,1
narrow,1
scope,1
of,5
proposed,1
free,1
trade,2
area,1
Americas,1
agreement,1
could,1
derail,1
talks,4
under,1
way,1
in,6
A,1
group,1
opposed,1
barebones,1
including,1
Chile,1
Mexico,1
says,1
salvage,2
proposal,1
Washington,2
Brasilia,2
have,1
cobbled,1
together,1
is,4
insufficient,1
keep,2
negotiations,4
moving,1
forward,1
This,1
simply,1
papering,1
over,2
differences,1
not,1
enough,1
establish,1
basis,1
for,1
continuing,1
source,1
close,1
said,1
The,1
move,1
lowest,1
common,1
denominator,1
ridiculed,1
reflects,1
gaping,1
disagreements,1
between,1
two,1
economic,1
titans,1
Western,2
Hemisphere,2
how,1
far,1
should,1
go,1
dismantling,1
barriers,1
It,1
would,1
fall,1
grievously,1
short,1
sweeping,1
comprehensive,1
NAFTA,1
on,1
steroids,1
goal,1
envisaged,1
1994,1
when,1
preparatory,1
first,1
began,1
among,1
all,1
except,1
Cuba,1
Trade,1
watchers,1
are,1
increasingly,1
suspicious,1
only,1
aim,1
alive,1
until,1
meeting,1
ends,1
Nov,1
21,1
