,frequency
Realization,1
The,7
Poori,4
Effect,3
How,1
We,6
Sometimes,1
Fool,1
Ourselves,1
Just,1
seated,1
in,9
an,4
Indian,1
vegetarian,1
buffet,1
restaurant,1
with,7
a,12
friend,2
beaming,2
waitress,4
comes,1
along,2
or,3
nan,4
traditional,1
flour,1
based,1
foods,1
I,7
replied,1
Two,1
nans,2
please,1
She,4
remarked,1
enthusiastically,1
Oh,1
would,1
you,5
like,2
to,22
try,3
the,28
poori,5
No,2
smiled,3
on,2
They,1
are,7
very,1
nice,2
Have,1
tried,2
them,1
before,3
You,1
should,3
weakly,1
Okay,1
one,4
and,19
but,2
prefer,1
But,3
she,3
was,2
so,3
unknowingly,1
pushy,1
that,6
patronised,1
her,6
walked,1
by,2
later,2
saw,1
empty,1
plate,1
asked,1
once,1
again,1
happily,1
Was,1
My,1
sheepishly,1
gave,1
weak,1
nod,1
too,2
prefers,1
smiles,2
back,3
moving,1
off,1
serve,1
another,1
happy,1
customer,1
call,1
this,1
It,1
is,14
unmindful,1
shaping,1
of,10
world,7
according,1
s,1
perceptions,2
already,1
made,2
up,1
mind,6
as,4
what,5
we,12
asking,1
favourite,1
Due,1
way,5
carried,1
herself,1
naturally,1
obliged,2
were,1
give,2
positive,2
response,1
out,1
courtesy,1
result,1
totally,1
deluded,1
idea,1
our,2
opinion,2
might,4
have,3
day,1
worldly,2
sense,1
at,3
expense,1
reinforcing,1
delusion,1
sometimes,1
unwittingly,1
mirror,1
smile,3
your,2
true,2
On,1
other,1
hand,1
smiling,1
forcing,1
reluctantly,1
genuinely,1
see,3
want,1
know,2
friends,1
who,2
seemingly,1
get,1
well,1
others,5
ironically,1
talk,1
behind,1
their,2
backs,1
case,1
two,1
hypocrisy,3
bad,1
faith,1
times,1
not,5
mindfully,1
sincere,2
enough,1
discover,1
how,1
truly,2
feels,1
about,4
us,2
present,1
ourselves,2
will,1
receive,3
negative,1
feedback,2
This,2
oneself,3
even,2
though,1
there,1
be,3
some,3
genuine,1
goodwill,1
within,1
When,2
patronise,1
return,1
giving,1
which,1
ungenuine,1
it,3
Either,1
anyone,1
being,2
hypocritical,2
untrue,1
Can,1
learn,1
speak,1
wise,1
words,1
feel,1
kind,1
Even,1
if,4
truth,4
bites,1
little,1
does,3
matter,1
Since,1
sugar,1
coated,1
kindness,1
more,4
digestible,1
right,1
Asking,1
do,3
answer,3
Some,1
cling,1
when,1
they,3
no,1
he,1
Pooris,2
best,1
Do,1
stop,1
reflect,1
same,1
perception,3
preferences,1
opinions,1
Preferences,1
personal,1
likes,2
dislikes,2
feelings,3
arise,2
from,2
attachment,1
aversion,2
clouded,1
Buddha,1
says,1
illusory,1
Because,1
things,1
wrong,1
develop,1
wanting,1
hold,1
reject,1
Everything,1
changes,1
fleetingly,1
moment,1
noticeable,1
less,1
taste,1
much,1
better,1
let,1
go,2
my,1
Nans,1
just,1
good,1
lets,1
hers,1
Let,1
cultivate,1
greater,1
equanamity,1
calm,1
balanced,1
mental,1
state,2
uncluttered,1
equanimous,2
ask,1
question,1
for,1
able,1
accurately,1
analyse,1
answers,1
objectively,1
crucial,1
both,1
spiritual,1
discernment,1
Only,1
can,1
realise,1
its,1
entire,1
spectrum,1
pooris,1
understanding,1
large,1
leading,1
Enlightenment,1
urlLink,1
shian,1
TheDailyEnlightenment,1
com,1
