,frequency
urlLink,2
MBTI,1
Types,1
Prayers,1
Read,1
more,3
about,2
type,1
at,3
http,1
typelogic,1
com,1
ISTJ,1
Lord,7
help,15
me,16
to,13
relax,1
insignificant,1
details,1
beginning,1
tomorrow,1
11,1
41,1
23,1
am,1
e,1
s,2
t,2
ISTP,1
God,8
consider,1
people,1
feelings,1
even,2
if,3
most,1
of,1
them,1
ARE,1
hypersensitive,1
ESTP,1
take,2
responsibility,1
for,4
my,5
own,1
actions,1
though,2
they,2
re,1
usually,1
NOT,1
fault,1
ESTJ,1
not,2
try,1
RUN,1
everything,2
But,1
You,1
need,1
some,1
just,1
ask,1
ISFJ,1
be,3
laid,1
back,1
and,4
do,2
it,1
EXACTLY,1
right,2
ISFP,1
stand,1
up,1
rights,1
you,3
don,1
mind,3
asking,1
ESFP,1
things,1
seriously,1
especially,1
parties,1
dancing,1
ESFJ,1
give,1
patience,1
I,5
mean,1
NOW,1
INFJ,1
a,4
perfectionist,1
did,1
spell,1
that,2
correctly,1
INFP,1
finish,1
sta,1
ENFP,1
keep,2
on,1
one,1
th,1
Look,1
bird,1
ing,1
time,1
ENFJ,1
only,1
what,1
can,1
trust,1
the,1
rest,1
Do,1
putting,1
in,1
writing,1
INTJ,1
open,1
others,1
ideas,1
WRONG,1
may,1
ENTP,1
follow,1
established,1
procedures,1
today,1
On,1
second,1
thought,1
ll,1
settle,1
few,1
minutes,1
ENTJ,1
slow,1
downandnotrushthroughwatIdo,1
