,frequency
AFTER,1
A,1
DAY,1
AT,1
HOSPICE,1
How,1
slowly,1
these,1
stages,1
pass,1
how,1
gradual,1
a,3
slope,1
and,7
we,2
too,3
are,5
learning,1
while,2
the,6
summer,1
passes,2
by,3
without,1
our,1
concern,2
The,1
days,2
lengthen,1
stretch,1
beyond,2
us,1
blanketed,1
nurses,1
in,3
kindness,1
patience,1
With,2
Grandma,1
there,2
moments,1
where,2
she,4
lets,1
me,5
know,1
with,1
grip,1
of,2
her,4
hand,1
is,6
still,2
here,4
Sometimes,1
smile,1
beautiful,1
skies,1
There,2
have,3
been,1
has,2
comforted,1
when,1
weak,1
my,8
tears,1
falling,1
unashamed,1
love,2
for,3
this,1
woman,1
who,1
given,1
so,2
much,1
acceptance,1
gentle,1
respect,1
simple,1
truths,1
I,5
remember,1
weeks,1
ago,1
hot,1
from,1
walk,1
to,5
Hospice,1
house,1
came,1
took,1
hands,1
mine,1
silence,1
drew,1
them,2
lips,1
blow,1
cool,1
This,1
It,2
learned,2
tenderness,1
care,1
These,1
thoughts,1
riding,1
bike,1
home,1
thanking,1
legs,1
heart,1
health,1
Home,1
hesitate,1
doing,1
what,1
would,1
make,1
feel,1
good,1
because,1
even,1
tension,1
shoulders,1
neck,1
face,1
reminds,1
that,1
you,1
little,1
time,1
now,1
other,1
souvenirs,1
memories,1
made,1
forgiveness,1
granted,1
night,1
on,1
another,1
day,1
lessons,1
farewells,1
