,frequency
urlLink,1
Help,1
for,2
Cravings,1
and,8
Tough,1
Situations,1
What,1
to,6
Do,2
Right,1
Now,1
Create,1
a,12
Smoke,1
free,2
Future,1
For,1
the,6
first,1
few,1
days,1
after,1
you,7
quit,1
spend,1
as,2
much,1
time,1
possible,1
in,4
places,1
where,1
smoking,5
is,1
prohibited,1
libraries,1
museums,1
theaters,1
churches,1
Drink,1
lot,1
of,7
water,1
fruit,1
juice,1
Don,1
t,1
drink,1
alcohol,1
coffee,1
other,1
beverages,1
that,3
associate,2
with,3
Strike,1
up,3
conversation,1
instead,1
match,1
cigarette,2
If,2
miss,2
feeling,2
having,2
your,6
hand,1
play,1
something,2
else,1
pencil,1
paperclip,1
marble,1
mouth,1
try,1
toothpicks,1
cinnamon,1
sticks,1
or,2
celery,1
AVOID,1
TEMPTATION,1
by,2
staying,1
away,1
from,2
situations,2
pleasurable,1
FIND,1
NEW,1
HABITS,1
create,1
non,1
environment,1
around,1
Keep,1
picking,1
habit,1
again,2
anticipating,1
future,1
crises,1
might,1
make,1
want,1
smoke,1
remind,1
yourself,1
reasons,1
not,1
give,1
Take,1
deep,2
rhythmic,1
breaths,1
similar,1
relax,1
Remember,1
goal,1
fact,1
urge,1
will,1
eventually,1
pass,1
Think,1
positive,1
thoughts,1
avoid,1
negative,1
ones,1
Brush,1
teeth,1
brief,1
bursts,1
exercise,1
isometrics,1
pushups,1
knee,1
bends,1
walk,1
flight,1
stairs,1
touch,1
toes,1
Call,1
supportive,1
friend,1
