,frequency
urlLink,1
Rearranging,1
Furniture,1
Define,1
the,6
functions,1
of,2
room,2
Clearly,1
understand,1
how,1
you,3
use,1
space,1
Establish,1
a,4
focal,1
point,1
or,2
two,1
You,2
might,1
include,1
television,1
fireplace,1
window,1
an,1
aquarium,1
just,1
to,3
name,1
few,1
must,1
decide,1
where,1
want,1
focus,1
attention,1
so,1
can,1
arrange,1
furniture,2
accordingly,1
Don,1
t,1
block,1
traffic,1
flow,1
with,1
Some,1
good,1
rules,1
follow,1
Allow,1
three,1
feet,2
for,1
pathways,1
in,1
and,3
out,1
Chairs,1
sofas,1
should,1
be,1
no,1
more,1
than,1
eight,1
apart,1
too,1
much,1
distance,1
makes,1
conversation,1
difficult,1
Keep,1
about,1
18,1
inches,1
between,1
sofa,1
coffee,1
table,1
