,frequency
DAYLIGHT,1
SAVINGS,1
Fire,1
does,1
not,6
sit,1
well,1
with,3
me,2
alone,1
in,2
this,4
room,2
still,1
and,8
sweat,1
is,2
hanging,1
like,1
a,1
heavy,1
too,1
big,1
to,5
hold,1
child,1
humid,1
airless,1
I,8
could,2
go,1
open,1
the,4
windows,1
turn,1
on,1
air,1
but,2
no,1
suffer,1
martyr,1
am,1
satisfied,1
all,4
of,3
my,4
choice,1
everything,1
told,1
can,1
do,1
whatever,1
want,1
as,5
wanting,1
makes,1
desire,1
fufills,1
comfort,1
shields,1
eyes,1
see,1
nothing,2
blind,1
routine,1
paves,1
sidewalk,1
feel,1
under,1
foot,1
more,1
advice,1
stay,1
risk,1
dare,1
or,3
dream,1
trust,1
live,1
voices,1
stop,1
have,1
heard,1
words,1
from,1
inside,1
before,1
just,1
another,1
hole,1
it,1
s,1
for,1
decide,1
something,1
new,1
worry,1
about,1
right,1
