,frequency
DISILLUSION,1
MEANT,1
The,2
moon,1
plays,1
tricks,1
on,3
my,4
peace,1
of,4
mind,1
and,5
I,5
am,1
happily,1
surprised,1
by,1
Pisces,1
Balsamic,1
curl,1
light,1
Surprise,1
is,2
always,1
happy,1
Intentional,1
change,1
may,1
present,1
a,3
few,1
road,1
blocks,1
Tested,1
teased,1
left,1
worries,1
the,9
Bahamas,1
breeze,1
sidewalk,1
balcony,1
outside,1
room,1
with,1
mini,1
golf,1
view,1
buffet,1
extravaganza,1
time,1
to,1
leave,1
signals,1
flash,1
lightening,1
thunder,1
smile,1
Nine,1
years,1
passed,1
without,1
pantyhose,1
battle,1
once,1
brought,1
into,1
open,1
wore,1
flats,1
rose,1
colored,1
glasses,1
in,2
defiance,1
no,1
one,1
but,2
myself,1
end,1
My,1
reasons,1
have,3
changed,1
soul,1
has,1
remained,1
strong,1
finally,1
found,1
path,1
been,1
walking,1
all,1
along,1
