,frequency
LEO,1
LUNAR,1
CYCLE,1
July,1
28,1
August,1
26,1
Interpretation,1
by,2
Maya,1
del,1
Mar,1
from,6
urlLink,1
http,1
www,1
daykeeperjournal,1
com,1
Leo,16
is,9
about,2
expressing,1
our,13
selfhood,1
personal,2
centers,2
the,21
heart,1
of,19
ourselves,4
that,4
natural,2
order,1
within,2
us,1
which,9
comes,1
spirit,1
and,20
expression,4
gives,1
lives,1
joy,1
drama,1
meaning,1
integrity,1
nobility,1
honor,1
generosity,1
being,1
true,1
to,8
unfolding,2
sharing,2
freely,1
In,1
Cancer,1
we,6
created,4
safe,1
spot,1
home,1
port,1
power,3
place,1
Now,2
in,7
can,4
grow,1
garden,1
weve,1
blossom,1
there,1
for,3
all,2
world,1
see,1
associated,1
with,3
flower,1
gardens,1
capture,1
sun,3
not,1
utility,1
but,1
beautys,1
sake,1
simply,1
show,1
off,1
splendors,1
life,4
On,1
joyous,1
ceremonial,1
occasions,1
give,1
flowers,1
a,7
symbol,1
divine,3
love,5
feel,1
hearts,1
time,3
when,1
have,1
bring,1
new,2
energy,2
deepest,1
humanitarian,1
resources,1
into,2
character,1
daily,1
activities,1
Think,1
Sun,1
endlessly,1
radiating,1
heat,1
light,1
solar,1
system,1
incorporate,1
great,1
own,3
leads,1
growth,1
creative,1
talents,1
strengthening,1
both,2
mind,1
will,1
Abstract,1
thought,1
stimulated,1
as,2
confidence,1
enthusiasm,1
Our,1
receptivity,1
subtle,1
forces,1
powers,1
imagination,1
are,3
also,2
increased,1
Self,1
mastery,1
take,1
giant,1
leap,1
during,2
leading,1
appreciation,1
capabilities,1
an,2
enhanced,1
feeling,1
identity,1
inspirational,1
Vacationing,1
traveling,1
enjoying,1
celebrating,1
beauties,1
creation,1
Leonian,1
The,1
greatest,1
lovethe,1
force,1
nurtures,1
it,1
has,3
So,1
now,1
let,1
flowlove,1
nature,1
fellow,1
humans,1
omnipresent,1
spark,1
Bill,1
Clinton,1
very,1
type,1
Notice,1
his,4
lions,1
mane,1
commanding,1
presence,1
magnetic,1
radiance,1
beams,1
him,2
He,1
forged,1
destiny,1
strong,1
sense,1
purpose,1
process,1
inspired,1
people,1
around,1
qualities,1
Carl,1
Jung,1
broke,1
Freud,1
viewed,1
psyche,1
evolving,1
growing,1
center,1
like,1
mandala,1
patterns,1
radiatean,1
Rosalynn,1
Carter,1
Jacqueline,1
Onassis,1
examples,1
First,1
Ladies,1
They,1
illustrate,1
dignity,1
Pride,1
arrogance,1
be,1
pitfalls,1
