,frequency
ONLY,1
IN,1
DREAMS,1
Why,2
must,2
love,2
be,4
for,2
another,2
when,2
it,3
can,2
not,3
against,2
Last,1
week,1
I,3
was,1
your,1
lover,1
wife,1
favorite,1
friend,1
and,4
child,1
s,1
mother,1
You,1
came,1
to,3
my,2
door,1
with,1
words,1
long,1
hear,1
having,1
scripted,1
them,1
so,1
meticulously,1
missing,1
nothing,1
We,1
spoke,1
from,1
the,3
heart,2
dreamed,1
in,2
color,1
filling,1
skies,1
traveling,1
through,1
deserts,1
on,1
high,1
mountain,1
roads,1
gave,1
you,3
resume,1
of,2
objective,1
clear,1
responded,1
delight,1
Pity,1
were,1
there,1
experience,1
any,1
