,frequency
DETACHMENT,1
My,1
mother,1
was,1
right,1
The,1
bone,1
isn,1
t,2
stronger,1
at,1
the,8
place,1
of,3
break,1
I,11
remember,1
this,4
as,4
listen,1
for,4
sound,1
your,2
car,1
turning,1
back,1
have,3
been,1
listening,1
13,1
years,2
and,6
you,6
never,1
come,2
This,1
time,1
is,2
no,5
different,1
Your,1
goodbye,1
leaves,1
me,2
scattered,1
pieces,1
heart,1
mended,1
tended,1
so,1
carefully,1
these,1
past,1
four,1
months,1
with,1
papers,1
signed,1
And,2
tears,1
like,3
air,1
sobs,1
are,2
hard,1
sprinter,1
s,1
gasp,1
find,2
peace,1
deep,1
waters,1
under,1
shaken,1
surface,1
So,1
alone,1
refuse,1
my,2
love,3
again,4
know,1
don,1
felt,1
it,3
six,1
unsurmountable,1
task,1
communication,1
We,1
could,2
network,1
that,1
bring,1
us,2
together,1
cables,1
long,1
enough,2
or,1
strong,1
to,4
channel,1
feelings,2
wait,1
hear,2
what,1
can,2
not,2
say,1
Maybe,1
think,1
in,1
silence,1
do,1
hurt,2
much,2
if,2
were,1
truth,1
Why,1
between,1
You,1
only,1
man,1
whose,1
ever,1
wanted,1
Time,1
means,1
nothing,1
still,1
just,1
now,1
