,frequency
urlLink,2
Current,1
Phase,1
Gibbous,2
Moon,1
in,1
Libra,1
Keywords,1
Analyze,1
Perfect,1
The,3
moon,3
phase,1
is,4
a,4
time,1
when,1
there,1
greater,1
uptake,1
of,2
nutrients,1
from,1
the,1
soil,1
and,1
swelling,1
fruits,1
symbolic,1
new,1
seed,1
now,1
buds,1
libra,1
energy,1
reminder,1
to,1
keep,1
balanced,1
All,1
I,3
can,1
say,1
am,1
glad,1
we,1
left,1
that,1
crazy,1
First,1
Quarter,1
Leo,1
behind,1
That,1
was,1
tough,1
one,1
People,1
at,1
work,1
said,1
their,1
babies,1
kept,1
them,1
up,1
all,1
night,1
crying,2
felt,1
like,1
too,1
Sources,1
LINDA,1
S,1
PLANTING,1
BY,1
THE,1
MOON,1
