,frequency
urlLink,1
Researchers,1
create,1
flexible,5
paper,3
thin,4
electronic,8
screen,13
Associated,1
Press,1
In,1
a,25
step,2
toward,1
newspapers,3
and,8
wearable,1
computer,4
screens,4
scientists,1
have,2
created,1
an,4
ultra,1
that,6
can,4
be,4
bent,1
twisted,1
even,2
rolled,2
up,1
still,2
display,6
crisp,1
text,5
The,4
material,1
only,1
as,3
thick,1
three,1
human,2
hairs,1
displays,1
black,4
on,3
whitish,1
gray,1
background,1
with,7
resolution,1
similar,1
to,12
of,21
typical,1
laptop,1
is,12
so,2
it,6
into,4
cylinder,1
about,1
half,1
inch,2
wide,2
without,1
losing,1
its,5
image,1
quality,1
Although,1
s,10
not,2
quite,1
the,22
dream,1
single,1
sheet,1
or,4
books,2
hundreds,1
pages,1
creators,1
said,7
first,2
kind,1
I,1
think,1
major,1
forward,1
We,1
cleared,1
big,1
obstacle,1
in,8
development,1
Yu,1
Chen,3
research,1
scientist,2
E,5
Ink,5
Corp,3
Cambridge,1
Mass,1
one,2
several,1
companies,1
working,2
develop,1
for,3
e,3
other,1
possible,2
applications,2
clothing,1
sewn,2
new,3
described,1
Thursday,1
issue,1
journal,1
Nature,2
Aris,1
Silzars,2
past,1
president,1
San,1
Jose,1
Calif,1
based,1
Society,1
Information,1
Display,2
technology,1
could,4
something,2
like,1
tablet,1
lawyers,1
use,2
place,1
bulky,1
laptops,1
But,2
best,1
uses,1
which,2
developing,2
may,2
evident,1
It,1
very,1
hard,1
predict,1
where,1
this,1
thing,1
go,1
he,1
his,1
co,1
workers,1
made,1
3,1
by,2
stainless,1
steel,1
foil,1
topped,2
layer,1
circuits,2
control,1
overlying,1
film,1
ink,2
That,1
developed,1
1997,1
Massachusetts,1
Institute,1
Technology,2
contains,1
tiny,1
capsules,3
white,3
particles,3
opposing,1
electrical,1
charges,1
floating,1
clear,1
fluid,1
When,1
negative,2
voltage,1
run,2
through,3
behind,1
these,2
positive,2
move,1
capsule,1
top,1
A,1
current,2
does,1
same,1
eye,1
blends,1
resulting,1
patterns,1
displayed,1
traditional,1
column,1
Currently,1
information,1
power,1
fed,1
wired,1
hookup,1
team,1
self,1
contained,1
system,1
receive,1
data,1
wireless,1
connection,1
They,1
also,1
hope,1
boost,1
speed,1
at,3
switches,1
page,1
from,1
quarter,1
second,1
least,1
10,1
times,1
fast,1
video,1
Another,2
goal,1
making,2
full,1
range,1
colors,1
Robert,1
Wisnieff,2
senior,1
manager,1
IBM,1
Advanced,1
Laboratory,1
Yorktown,1
Heights,1
N,1
Y,1
many,1
futurists,1
believe,1
crucial,1
part,1
every,1
day,1
life,1
He,1
envisions,1
such,1
lightweight,1
being,1
used,1
credit,1
card,1
available,1
balance,1
recent,1
purchases,1
jacket,1
sleeve,1
allow,1
wearer,1
read,1
mail,1
while,1
check,1
stock,1
prices,1
access,1
maps,1
unfamiliar,1
city,1
This,1
peek,1
future,1
On,1
Net,1
http,2
www,2
nature,1
com,2
eink,1
