,frequency
WHEN,1
YOU,1
LEARNED,1
OF,1
MY,1
NAME,1
10,1
years,1
ago,1
was,4
me,1
to,8
this,1
place,1
and,16
nothing,6
mattered,1
much,1
but,2
that,5
I,11
could,1
drink,1
the,17
liquor,1
store,1
so,3
close,1
my,6
house,1
Food,1
Lion,1
for,1
beer,1
Still,1
wrote,1
with,1
feriocious,1
intensity,1
love,1
lost,1
forlorn,1
of,9
fantasies,1
never,1
formed,1
And,2
memories,1
too,2
drunken,1
pounding,1
fingers,1
keyboard,1
on,1
new,1
color,1
screen,1
computer,1
can,3
remember,3
sending,1
you,5
poems,1
though,1
t,3
which,1
ones,1
they,1
were,2
or,6
what,2
might,1
have,1
known,1
when,2
learned,1
name,1
anybody,1
else,1
at,2
time,4
didn,2
know,3
about,1
all,3
wine,1
how,1
came,1
men,1
who,1
why,1
am,2
someone,1
real,1
housed,1
in,3
a,3
castle,1
empties,1
casting,1
your,1
net,1
onto,1
page,1
from,1
Dead,1
Man,1
s,3
chair,1
Conversations,1
ensued,1
we,2
not,2
even,3
memory,1
being,1
important,1
as,2
holy,1
now,4
is,6
There,1
no,2
yet,1
enough,1
world,1
roles,1
expectations,1
grow,1
one,1
hair,1
long,1
shave,1
off,1
beard,1
Who,1
are,1
has,1
been,1
heard,1
said,1
still,1
wonder,1
does,1
he,1
hear,1
him,1
mind,1
saying,2
yes,2
thousand,1
times,1
loud,1
covering,1
smile,1
poker,1
faced,1
dream,1
coming,1
forward,1
painting,1
moon,1
mine,1
school,1
park,1
exactly,1
ashes,1
car,1
bowl,1
vomit,1
left,1
two,1
days,1
foot,1
table,1
compared,3
written,1
6,1
23,1
pm,1
Saturday,1
April,1
12,1
2003,1
