,frequency
The,2
Wisdom,1
Compassion,1
of,3
a,3
Bodhisattva,1
Moonpointer,1
Newsletter,1
1,1
Realisation,1
Looking,1
for,5
the,9
Moon,1
Told,1
her,1
to,1
look,3
at,1
moon,4
last,1
night,1
and,7
she,2
almost,1
missed,1
big,1
low,1
rising,1
yellow,1
crescent,1
as,1
was,1
looking,1
small,1
high,1
hanging,1
white,1
full,2
What,2
is,2
like,1
really,1
Neither,1
above,1
not,2
always,1
or,3
it,2
constant,1
change,4
itself,1
waxing,1
waning,1
all,1
time,1
Anicca,1
universal,1
truth,1
impermanence,1
When,2
we,6
specific,2
things,4
in,4
life,2
might,1
miss,1
real,1
thing,1
even,1
better,2
other,1
do,1
form,1
nothing,1
stays,1
same,1
Let,1
us,2
open,1
our,2
hearts,1
minds,1
be,1
one,1
with,2
both,3
physical,1
mental,1
within,1
without,1
dealing,1
matters,1
people,1
We,1
can,2
t,1
help,2
that,1
ourselves,2
too,1
But,1
if,1
are,1
mindful,1
about,1
changes,1
only,1
