,frequency
urlLink,1
More,1
On,1
The,1
Venus,2
Transit,1
To,1
have,1
seen,1
even,2
a,4
part,2
of,8
transit,4
is,1
an,1
event,1
to,3
remember,1
for,1
lifetime,1
Robert,1
Grant,1
We,1
are,2
now,1
on,2
the,10
eve,1
second,1
pair,1
after,1
which,2
there,1
will,3
be,2
no,1
other,1
till,1
twenty,1
first,1
century,1
our,3
era,1
has,2
dawned,1
earth,1
and,2
June,1
flowers,1
blooming,1
in,2
2004,1
When,1
last,1
season,2
occurred,1
intellectual,1
world,1
was,2
awakening,1
from,1
slumber,1
ages,1
that,2
wondrous,1
scientific,1
activity,1
led,1
present,1
advanced,1
knowledge,1
just,1
beginning,1
What,1
state,1
science,1
when,1
next,1
arrives,1
God,1
only,1
knows,1
Not,1
children,2
s,1
live,1
take,1
astronomy,1
day,1
William,1
Harkness,1
1882,1
