,frequency
urlLink,1
Current,1
Moon,2
Phase,1
Balsamic,1
in,1
Virgo,4
Friday,1
7,1
52,1
AM,1
PST,1
Mercury,1
24,1
Waning,1
inner,1
reflection,1
Keywords,1
Collect,1
the,14
Wisdom,1
Envision,1
Future,1
This,1
is,4
final,1
waning,1
crescent,1
and,11
marks,1
transition,1
from,2
last,1
cycle,2
to,5
next,2
new,1
moon,3
The,3
wisdom,1
you,2
collect,1
during,1
this,1
phase,1
will,1
provide,1
fertile,1
compost,1
for,2
light,2
disappearing,1
so,1
no,1
shed,1
on,1
future,1
You,1
ll,1
have,1
see,1
with,1
your,2
intuitive,1
senses,1
dark,2
nature,2
s,1
time,1
rest,1
recuperate,1
Time,1
do,1
same,1
Go,1
inward,1
contemplate,1
past,1
tie,1
up,1
loose,1
ends,1
Be,1
aware,1
of,2
highly,1
analytical,2
detail,1
oriented,1
Allow,1
activity,1
be,1
spiritual,1
intellectual,1
rather,1
than,1
physical,1
Traits,1
Modest,1
shy,1
Meticulous,1
reliable,1
Practical,1
diligent,1
Intelligent,1
On,1
side,1
Fussy,1
a,1
worrier,1
Overcritical,1
harsh,1
Perfectionist,1
conservative,1
