,frequency
urlLink,1
Health,1
threat,1
from,2
computer,4
use,1
Long,1
haul,2
air,4
travel,3
is,1
not,1
the,9
only,1
activity,1
to,4
pose,1
a,5
risk,3
of,6
developing,2
potentially,1
deadly,1
blood,3
clots,2
sitting,2
at,2
your,1
for,1
too,1
long,4
may,2
also,1
put,2
you,1
The,2
European,1
Respiratory,1
Journal,1
reports,1
case,1
young,1
man,2
New,1
Zealand,1
who,1
nearly,1
died,1
after,1
deep,1
vein,1
thrombosis,2
following,1
periods,1
physical,1
inactivity,1
in,6
front,1
his,4
It,1
be,1
similar,1
situation,1
with,2
distance,1
first,2
recorded,1
victim,1
condition,2
which,1
has,2
been,1
dubbed,1
e,1
spent,1
up,1
18,1
hours,1
day,1
using,1
He,1
developed,1
massive,1
clot,1
that,1
formed,1
leg,1
veins,1
broke,1
off,1
and,1
travelled,1
lungs,1
Although,1
controversy,1
about,1
recently,1
DVT,1
headlines,1
was,1
described,1
people,1
on,1
deckchairs,1
raid,1
shelters,1
during,1
Blitz,1
London,1
