,frequency
urlLink,1
Rejection,1
Feeling,1
rejected,1
by,2
one,2
or,1
both,1
members,1
of,3
a,2
newly,1
bonded,1
rabbit,2
couple,1
is,2
not,1
uncommon,1
but,1
it,2
doesn,1
t,2
have,1
to,1
be,1
that,3
way,1
Often,1
turns,1
out,1
the,7
person,2
just,1
isn,1
spending,1
as,2
much,1
time,1
with,1
pair,1
was,1
given,1
bunny,2
They,1
take,1
such,1
good,1
care,1
each,1
other,1
Also,1
in,1
excitement,1
introducing,1
two,2
rabbits,1
may,2
rush,1
through,1
introductory,1
period,1
between,1
him,1
herself,1
and,2
new,2
so,1
has,1
little,1
idea,1
who,1
legged,1
animal,1
really,1
express,1
confusion,1
acting,1
jealous,1
