,frequency
urlLink,1
TNT,1
The,1
Power,1
Within,1
You,5
From,1
Raphaela,1
on,4
2,1
7,1
2003,1
11,1
41,1
34,1
AM,1
Stop,1
bemoaning,1
your,7
fate,1
and,10
get,2
wise,2
to,15
yourself,3
have,7
only,3
two,1
choices,1
can,4
either,1
go,1
higher,1
or,4
lower,1
may,1
take,1
drink,1
help,1
a,3
first,2
class,1
nervous,1
breakdown,1
wander,1
around,1
through,2
the,7
rest,1
of,7
life,5
moaning,1
about,2
what,3
might,1
been,4
if,3
you,23
had,2
lived,1
differently,1
but,4
telling,1
it,6
s,1
too,2
late,2
now,1
But,1
belong,1
that,7
smaller,1
percentage,1
men,1
women,1
who,1
gotten,1
themselves,1
discover,2
is,6
never,1
right,2
track,1
passing,1
up,2
most,1
wonderful,1
force,1
in,3
creative,2
power,2
within,1
which,2
has,2
ready,1
willing,1
at,2
all,1
times,1
serve,1
A,1
deep,1
feeling,1
humility,1
steals,1
over,1
lose,1
falsely,1
assumed,1
attitudes,1
egoism,1
self,1
importance,1
forever,1
Once,1
are,1
down,1
bedrock,1
find,1
foundation,1
build,1
pick,1
again,1
make,1
something,2
finer,1
than,2
ever,1
before,1
perhaps,2
not,1
so,3
flashy,1
gaudy,1
much,1
more,1
worthwhile,1
satisfying,1
healthful,1
enjoyable,1
Now,1
last,1
decide,1
best,1
for,1
without,1
worrying,1
other,2
fellow,1
going,1
do,2
unless,1
him,1
There,2
come,1
inner,1
assurance,1
whatever,1
need,1
will,1
be,1
supplied,1
by,2
keep,1
attunement,1
with,1
direct,1
mental,1
picturing,1
Not,1
this,1
realize,1
missing,1
out,2
many,2
things,2
far,1
greater,1
value,1
thought,1
short,1
time,1
ago,1
no,3
way,3
there,2
back,1
Claude,1
M,1
Bristol,1
Harold,1
Sherman,1
