,frequency
urlLink,1
Some,2
quotes,2
These,1
are,12
some,4
interesting,1
thoughts,2
I,4
found,1
over,1
the,25
years,1
The,8
reasons,1
to,18
choose,1
those,3
particular,1
ones,1
many,1
of,20
them,4
here,1
because,9
they,12
insightful,1
made,2
me,1
think,3
just,1
find,2
cute,1
or,5
funny,1
For,2
whatever,1
it,8
s,4
worth,2
in,10
order,2
were,1
added,1
People,1
create,1
reality,1
need,1
discover,1
themselves,1
Ernest,1
Becker,1
foolish,1
reject,2
what,9
see,2
and,9
not,13
wise,1
Huang,1
Po,1
Art,1
is,34
a,13
lie,1
that,14
enables,1
us,1
realize,1
truth,1
Pablo,1
Picasso,1
Friendship,1
said,1
Christopher,1
Robin,1
very,1
comforting,1
sort,1
thing,4
have,9
A,5
Milne,1
Sapere,1
aude,1
courage,2
know,2
Kant,1
There,1
tide,1
affairs,1
men,3
Which,1
taken,1
at,3
flood,1
leads,2
on,1
fortune,1
Omitted,1
all,4
voyage,1
their,5
life,8
Is,1
bound,1
shallows,1
miseries,1
Shakespeare,1
mystical,1
HOW,1
world,4
but,2
THAT,1
Wittgenstein,1
always,3
expresses,1
result,1
our,1
dominant,1
Kierkegaard,1
To,1
change,3
one,5
man,4
Talmud,1
Envy,1
ignorance,1
imitation,1
suicide,1
Emerson,1
unexamined,1
living,1
Socrates,1
Life,3
either,1
daring,1
adventure,1
nothing,6
Helen,1
Keller,1
Take,1
counsel,1
your,3
fears,1
Gen,1
George,1
S,1
Patton,1
Whether,1
you,9
believe,1
can,5
do,3
correct,1
Henry,1
Ford,1
true,2
mystery,1
visible,1
invisible,1
Oscar,1
Wilde,1
shrinks,1
expands,1
proportion,1
Anais,1
Nin,1
Everything,1
only,5
metaphor,1
there,6
poetry,1
Norman,1
O,1
Brown,1
And,1
once,3
tasted,1
flight,1
will,4
walk,1
earth,1
with,1
eyes,1
turned,1
skyward,1
for,6
been,2
long,1
return,1
Leonardo,1
Da,1
Vinci,1
Every,1
while,1
suddenly,1
myself,1
dancing,1
Fred,1
Astaire,1
good,2
inspired,1
by,2
love,1
guided,1
knowledge,2
Bertrand,3
Russell,3
habit,1
basing,1
convictions,1
upon,2
evidence,2
giving,1
degree,1
certainty,1
which,2
warrants,1
would,2
if,2
became,1
general,1
cure,1
most,2
ills,1
from,2
suffering,1
Droll,1
mysterious,1
arrangement,1
merciless,1
logic,1
futile,1
purpose,1
hope,1
yourself,1
comes,1
too,1
late,1
crop,1
unextinguishable,1
regrets,1
Joseph,1
Conrad,1
Those,1
t,5
explain,1
don,1
understand,1
Anonymous,1
Persecution,1
opinion,1
has,2
an,3
admirable,1
effect,1
literary,1
style,1
happens,1
when,1
making,1
other,1
plans,1
John,1
Lennon,1
Great,1
dancers,1
great,2
technique,1
re,1
passion,1
Martha,1
Graham,1
necessary,1
evil,1
triumph,1
Edmund,1
Burke,1
Virtuous,1
people,1
simply,1
who,2
tempted,1
sufficiently,1
live,1
vegetative,1
state,2
purposes,1
so,4
concentrated,1
direction,1
had,1
leisure,1
glance,1
around,1
Isadora,1
Duncan,1
Man,3
finds,1
intolerable,1
as,2
be,6
complete,1
rest,1
without,4
passions,1
occupation,1
diversion,1
effort,1
Then,1
he,9
feels,1
his,2
nullity,1
loneliness,1
inadequacy,1
dependence,1
helplessness,1
emptiness,1
Blaise,1
Pascal,1
condemned,1
free,1
thrown,1
into,1
responsible,1
everything,1
does,2
Jean,3
Paul,3
Sartre,3
Existentialism,1
isn,1
atheistic,1
wears,1
itself,2
out,1
showing,1
God,2
doesn,1
exist,3
Rather,1
declares,1
even,1
did,1
If,2
existentialist,1
conceives,1
him,1
indefinable,1
first,1
Only,1
afterward,1
something,1
himself,1
Do,1
wait,1
last,1
judgment,1
It,1
takes,1
place,1
every,2
day,1
Albert,7
Camus,6
Freedom,1
else,1
chance,1
better,1
creature,1
refuses,1
An,1
intellectual,1
someone,1
whose,1
mind,1
watches,1
But,1
happiness,1
except,1
simple,1
harmony,1
between,1
after,1
cannot,1
make,1
history,1
meaning,1
act,1
own,2
lives,1
In,1
nature,1
neither,1
rewards,1
nor,1
punishments,1
consequences,1
Robert,1
G,1
Ingersoll,1
guilty,1
unpardonable,1
arrogance,1
concludes,1
argument,1
escaped,1
investigation,1
therefore,1
really,1
David,1
Hume,1
Faith,1
means,1
wanting,1
Friedrich,1
Nietzsche,1
Your,1
imagination,1
preview,1
coming,1
attractions,1
Einstein,1
expert,2
equal,1
opposite,1
Arthur,1
C,1
Clarke,1
Przemyslaw,1
Pardyak,1
pardy,1
cs,1
washington,1
edu,1
