,frequency
urlLink,1
Researchers,2
Fashion,2
the,8
First,2
Single,2
Molecule,2
Circuit,2
NANOTECHNOLOGY,1
In,1
a,7
remarkable,1
feat,1
of,6
engineering,1
researchers,1
at,2
IBM,1
have,1
wired,1
up,1
working,1
computer,1
circuit,1
within,1
single,1
carbon,2
nanotube,1
Building,1
on,2
earlier,1
work,1
Phaedon,1
Avouris,1
and,2
colleagues,1
turned,1
nanotubeessentially,1
sheet,1
atoms,1
rolled,1
into,1
supertiny,1
strawinto,1
voltage,1
inverter,1
or,1
NOT,1
gate,1
one,1
three,1
fundamental,1
types,1
logic,1
gates,1
which,1
all,1
computers,1
rely,1
The,1
team,1
presented,1
its,1
findings,1
over,1
weekend,1
222nd,1
National,1
Meeting,1
American,1
Chemical,1
Society,1
published,1
paper,1
in,1
August,1
26,1
Web,1
edition,1
ACS,1
s,1
journal,1
Nano,1
Letters,1
