,frequency
urlLink,1
South,1
Padre,1
Island,1
Poetry,2
Submission,1
Guidelines,1
THEME,1
AND,1
VARIATIONS,1
is,3
a,4
weekly,1
radio,2
program,3
which,2
examines,1
the,8
interconnectedness,1
of,6
classic,2
literature,1
and,5
classical,2
music,4
Distributed,1
by,1
National,1
Public,1
Radio,1
in,2
some,1
65,1
markets,1
U,1
S,1
combines,1
dramatic,1
readings,2
fiction,1
with,1
on,1
similar,1
theme,1
for,1
instance,1
Prokofiev,1
s,3
opera,1
War,1
Peace,1
woven,1
into,1
from,2
Tolstoy,1
novel,1
Once,1
month,1
however,1
we,2
open,1
up,1
to,1
new,1
voices,1
today,1
finest,2
working,1
composers,1
poetry,2
amateur,1
professional,1
writers,1
around,1
world,1
The,1
result,1
unique,1
one,2
hour,1
magazine,1
think,1
hours,1
entertainment,1
going,1
