,frequency
urlLink,1
Halliburton,4
subsidiary,1
wins,1
Iraqi,3
oil,6
firefighting,3
contract,7
WASHINGTON,1
AFP,1
The,7
US,1
army,1
said,15
it,6
gave,1
the,43
main,1
oilwell,1
to,15
a,11
unit,2
of,16
Co,1
firm,1
once,2
run,1
by,3
Vice,1
President,2
Dick,1
Cheney,2
without,1
any,1
bidding,1
Kellogg,3
Brown,3
and,12
Root,3
Houston,2
Texas,1
based,3
was,6
handed,1
Army,2
Corps,4
Engineers,2
which,2
has,2
been,3
placed,1
in,9
charge,1
fighting,1
blazes,1
had,4
not,3
put,2
out,2
tender,1
spokesman,3
Lieutenant,1
Colonel,1
Gene,1
Pawlik,3
KBR,7
already,1
asked,1
Pentagon,2
news,6
web,5
sites,5
draw,1
up,1
plans,1
for,6
extinguishing,1
well,3
fires,4
Iraq,1
noted,1
It,1
made,1
most,1
sense,1
engage,1
them,1
near,1
term,1
as,2
company,5
get,1
mission,1
done,1
because,1
they,1
were,2
familiar,2
with,3
details,3
themselves,1
what,1
would,5
be,3
needed,1
he,3
value,1
depend,1
on,5
scale,1
work,2
chief,2
Britain,1
s,2
armed,1
forces,2
Admiral,1
Sir,1
Michael,1
Boyce,1
Friday,1
that,4
set,1
fire,1
seven,1
wells,5
south,1
country,1
claim,1
cost,1
its,1
services,3
plus,1
two,1
five,2
percent,1
depending,1
how,1
executed,1
job,1
selected,1
this,2
award,1
fact,1
is,3
only,1
contractor,2
could,1
commence,1
implementing,1
complex,1
contingency,1
plan,2
extremely,1
short,1
notice,1
statement,3
teams,1
control,2
engineering,1
contractors,2
preparing,2
initial,2
phase,2
given,1
free,1
hand,1
choose,1
subcontractors,2
chose,1
Boots,3
Coots,3
International,1
equipment,2
partnership,1
Wild,1
Well,1
Control,1
Inc,1
George,1
W,1
Bush,1
Ari,1
Fleischer,2
did,1
have,3
Asked,1
about,2
contracting,1
process,1
told,1
conference,1
question,2
people,1
want,1
answered,1
we,1
place,1
Refer,1
your,1
agencies,1
involved,1
I,1
am,1
In,1
late,1
Monday,1
Defense,1
Department,1
rely,1
largely,1
extinguish,1
assess,1
damage,1
facilities,1
prime,1
force,1
an,1
interim,1
period,1
until,2
additional,1
contracts,1
procured,1
We,2
surveyed,1
these,1
are,1
mobilize,1
president,1
Brian,1
Krause,1
will,1
begin,1
stabilization,1
location,1
around,1
secure,1
brought,1
into,1
Kuwait,1
1991,1
240,1
more,1
than,1
700,1
burning,1
following,1
Gulf,1
War,1
executive,1
parent,1
major,1
years,1
2000,1
