,frequency
urlLink,1
GLORY,1
BOX,1
I,5
m,1
so,1
tired,1
of,3
playing,1
Playing,1
with,1
this,4
bow,1
and,3
arrow,1
Gonna,1
give,2
my,1
heart,1
away,1
Leave,1
it,1
to,9
the,2
other,1
girls,1
play,1
For,2
ve,1
been,1
a,16
temptress,1
too,1
long,1
Just,2
Give,6
me,6
reason,6
love,3
you,6
be,6
ee,3
woman,6
just,2
wanna,3
From,1
time,2
unchained,1
We,1
re,1
all,3
looking,1
at,1
different,1
picture,1
Thru,1
new,1
frame,1
mind,1
A,1
thousand,1
flowers,1
could,1
bloom,1
Move,1
over,2
us,1
some,1
room,1
INSTRUMENTAL,1
So,1
don,1
t,1
stop,1
being,1
man,1
take,1
little,2
look,1
from,1
our,1
side,1
when,1
can,1
Sow,1
tenderness,1
No,1
matter,1
if,1
cry,1
Its,2
is,2
beginning,1
forever,1
ever,1
move,1
