,frequency
urlLink,1
Guru,15
s,6
Gallery,1
Once,1
we,6
know,2
the,26
particular,1
shop,1
from,1
which,1
can,2
purchase,1
all,3
our,1
requirements,1
why,1
should,3
wander,2
among,1
shops,1
in,6
market,1
It,1
is,10
a,14
waste,1
of,10
time,1
and,7
no,2
use,1
In,2
same,1
way,1
if,2
have,5
found,1
stop,1
wandering,1
do,1
sadhana,1
striving,1
to,5
reach,1
goal,1
The,3
himself,1
will,5
come,2
seeker,2
There,1
need,1
search,2
him,1
but,1
intense,1
dispassion,1
towards,1
world,1
A,4
indespensible,1
for,4
sadhak,1
aspirant,1
If,1
child,2
goes,1
near,1
edge,1
pond,1
mother,1
points,1
out,1
danger,1
leads,1
away,1
like,1
manner,1
gives,1
appropriate,1
instructions,1
when,1
necessary,2
His,1
attention,1
always,1
on,3
disciple,5
Even,3
though,3
God,1
pervading,1
presence,2
unique,1
wind,1
blows,2
everywhere,1
enjoy,1
coolness,1
only,4
under,1
shade,1
tree,2
Doesn,1
t,1
breeze,1
that,1
through,1
leaves,1
soothing,1
effect,1
those,2
who,4
travel,1
hot,1
sun,1
Similarly,1
us,2
live,1
scorching,1
heat,1
worldly,1
existence,1
give,1
peace,1
tranquillity,1
real,1
desires,1
spiritual,1
growth,1
Tests,1
trials,2
are,1
given,1
improvement,1
remove,1
his,1
weaknesses,1
may,2
even,1
blame,1
errors,1
he,3
has,1
not,1
committed,1
Only,1
steadily,1
withstand,1
such,2
grow,1
one,2
contact,1
with,1
be,2
accepted,1
as,1
fit,1
Without,1
grace,2
cannot,2
One,1
really,1
Truth,1
humility,1
simplicity,1
showered,1
person,2
full,1
ego,1
access,1
Mata,2
Amritanandamayi,2
For,1
My,1
Children,1
San,1
Ramon,1
CA,1
Center,1
1994,1
