,frequency
It,2
is,7
not,5
our,4
possessions,1
nor,1
actions,1
that,3
determine,1
who,1
we,3
are,3
decisions,1
make,1
us,1
And,1
if,1
in,4
this,1
reality,1
with,3
the,12
divine,1
power,1
of,8
life,3
have,1
been,1
given,1
which,2
defined,1
destiny,1
marked,1
by,1
its,1
transience,1
Don,2
Isidro,1
Wise,2
elder,2
Kekchi,1
Maya,2
When,1
a,1
wise,1
one,1
speaks,1
it,2
to,4
convince,1
incredulous,1
They,1
do,1
guide,1
and,5
awaken,1
consciousness,2
those,1
follow,1
path,1
towards,1
Their,1
words,1
only,1
for,2
intellectual,1
debate,1
or,1
nourishment,1
spirit,1
In,1
actuality,1
spirituality,2
these,1
prophetic,1
times,1
limited,1
contemplation,1
meditation,1
Today,1
synonymous,1
action,2
every,1
act,1
your,1
harmony,2
Mother,1
Nature,1
most,1
importantly,1
within,1
ourselves,1
relation,1
way,1
live,1
Pascual,1
Mam,1
