,frequency
GUSTS,1
Another,1
wind,1
blows,1
me,4
into,3
the,10
tunnel,1
concrete,1
pipe,1
kids,1
crawl,1
in,1
and,5
out,1
of,3
but,1
I,6
stayed,1
claimed,1
walls,2
as,1
my,4
own,1
still,1
refusing,1
birth,1
Inside,1
asked,1
others,1
to,3
tell,1
truth,1
they,1
did,1
They,1
were,1
too,1
slow,1
come,1
up,1
with,2
any,1
questions,2
for,1
nobody,1
could,1
match,1
hours,1
practice,1
asking,1
void,1
abyss,1
that,1
fed,1
mother,1
s,2
milk,1
while,1
scrawled,1
marks,1
on,1
measure,1
time,3
It,1
all,2
here,1
secrets,1
revealed,1
again,2
if,1
forget,1
another,1
then,1
yes,1
will,1
seal,1
capsule,1
packing,1
tape,1
one,1
more,1
cast,1
bottle,1
sea,1
written,1
8,1
4,1
03,1
3,1
53,1
am,1
