,frequency
urlLink,1
ENFP,4
under,2
stress,4
ENFPs,5
have,2
a,4
tendency,1
to,10
overextend,1
themselves,4
in,3
both,1
their,6
physical,1
and,4
emotional,1
commitments,1
Their,2
proclivity,1
procrastinate,1
overlook,1
details,1
complicates,1
circumstances,3
often,1
move,1
on,1
new,1
ventures,1
without,1
completing,1
those,1
they,3
already,1
started,1
charming,1
personalities,1
can,1
show,1
signs,1
of,5
irritability,1
over,2
sensitivity,1
when,2
desires,1
please,1
different,1
people,1
come,1
into,1
conflict,1
During,1
times,1
feel,2
alienated,1
They,2
then,1
engage,1
deceptions,1
that,1
serve,1
obscure,1
what,1
is,1
occurring,1
within,1
The,1
finds,1
symbolic,1
meanings,2
behind,1
the,3
immediate,1
These,1
are,3
construed,1
as,2
foreboding,1
problems,1
Having,1
pervasive,1
feeling,2
losing,1
control,1
own,2
independent,1
identities,1
will,3
virtually,1
split,1
apart,1
by,1
intruding,1
be,1
besides,1
just,1
not,1
all,1
there,1
if,1
something,1
or,2
someone,1
has,1
taken,1
away,2
essence,1
who,1
Not,1
like,1
become,1
subject,1
feelings,1
shame,1
for,1
being,1
phony,1
fake,1
an,1
impostor,1
If,1
continues,1
grow,1
may,1
attribute,1
malevolent,1
schemes,1
others,1
order,1
explain,1
fears,1
