,frequency
urlLink,1
QuitNet,1
QuitGuide,1
Physical,1
Addiction,1
Within,1
just,2
7,1
10,1
seconds,1
of,6
inhaling,1
cigarette,2
smoke,1
nicotine,3
begins,1
affecting,1
your,3
brain,3
Nicotine,1
acts,1
on,1
cells,1
in,3
the,7
reward,1
center,1
This,2
results,1
feelings,1
pleasure,1
and,3
alertness,1
hit,1
that,1
body,2
comes,1
to,3
expect,1
When,1
bloodstream,1
levels,1
are,1
at,1
their,1
peak,1
is,2
highly,1
stimulated,1
However,1
within,2
30,1
minutes,1
has,1
cleaned,1
out,1
most,1
You,2
then,1
feel,1
tired,1
jittery,1
depressed,1
or,1
fatigued,1
begin,1
crave,1
another,1
cycle,2
continues,1
which,1
increases,1
intensity,1
frequency,1
over,1
time,1
part,1
what,1
makes,1
cigarettes,1
so,1
addictive,1
Essentially,1
smoking,1
becomes,1
a,1
never,1
ending,1
battle,1
trying,1
stay,1
comfort,1
zone,1
