,frequency
urlLink,1
The,1
journalism,1
and,6
films,1
of,11
John,1
Pilger,1
On,2
2,1
August,1
1990,1
the,15
Iraqi,3
army,1
invaded,1
its,1
southern,1
neighbour,1
Kuwait,1
Four,1
days,1
later,2
United,1
Nations,1
responded,1
by,1
imposing,1
a,5
complete,1
trade,1
embargo,1
on,2
Iraq,3
In,2
ten,1
years,1
since,1
has,1
continued,1
to,2
be,1
subject,1
sanctions,4
that,3
affect,1
almost,1
every,2
aspect,1
life,1
for,1
average,2
woman,1
man,1
child,1
With,1
imports,1
food,1
medicine,1
severely,1
restricted,1
malnutrition,1
disease,1
is,4
now,1
endemic,1
in,3
what,1
was,2
once,1
one,1
healthiest,1
countries,1
world,1
A,1
1999,1
Unicef,1
report,1
calculated,1
more,1
than,1
half,1
million,1
children,3
had,1
died,1
as,2
direct,1
result,2
200,1
hundred,1
are,1
dying,1
day,1
September,1
1998,1
Denis,1
Halliday,1
head,2
UN,1
humanitarian,1
programme,1
resigned,2
claiming,1
he,1
could,1
no,1
longer,1
administer,1
an,1
immoral,1
illegal,1
policy,1
His,1
successor,1
Hans,1
von,1
Sponeck,1
also,1
along,1
with,1
World,1
Food,1
Programme,1
Meanwhile,1
US,2
UK,1
politicians,1
insist,1
regime,1
necessary,1
contain,1
threat,1
Saddam,1
Hussein,1
When,1
asked,1
television,1
whether,1
death,1
500,1
000,1
justified,1
Madelaine,1
Albright,1
replied,1
I,1
think,2
this,1
very,1
hard,1
choice,1
but,1
price,2
we,1
worth,1
it,1
