,frequency
Current,1
Phase,4
Gibbous,4
in,2
Pisces,5
Wednesday,1
9,1
17,1
PM,1
PDT,2
Neptune,2
8,1
Until,1
Monday,1
12,1
21,1
AM,1
when,2
we,1
switch,1
to,3
Mars,1
27,1
Aries,1
Fourth,2
This,3
phase,3
looks,1
like,1
the,6
Full,1
Moon,3
but,1
is,7
not,1
a,5
growth,1
and,6
overcoming,1
can,1
also,1
be,1
time,4
of,4
tension,1
A,2
there,1
crescendo,1
all,1
projects,1
begun,1
First,1
During,1
this,1
you,1
re,1
getting,1
ready,1
finishing,1
things,1
up,1
The,3
analyze,1
evaluate,1
prepare,1
magick,2
good,1
do,1
for,1
artistic,1
endeavors,1
beauty,1
patience,1
health,1
fitness,1
change,1
decisions,1
Night,1
Star,1
Goddesses,1
correspond,1
with,1
Traits,1
twelfth,1
sign,2
zodiac,1
Ruler,1
House,2
association,1
Twelfth,1
Keywords,1
imaginative,1
sacrificing,1
impressionable,1
sympathetic,1
compassionate,1
illusive,1
secretive,1
universalism,1
mysticism,1
spirituality,1
both,1
Water,1
Mutable,1
Sources,1
urlLink,2
Geocities,1
Site,1
Astrology,1
Online,1
