,frequency
urlLink,1
the,4
truth,1
ADVERTISING,1
IDEA,1
I,6
started,1
smoking,3
when,1
was,1
15,1
am,1
now,1
33,1
ve,1
made,1
numerous,1
attempts,1
to,2
quit,1
but,1
at,2
some,1
point,1
maybe,1
a,7
day,1
or,2
year,1
later,1
find,1
myself,1
convenience,1
store,1
gas,1
station,1
buying,1
cigarettes,1
and,1
getting,1
hooked,1
again,2
always,1
get,2
pack,3
of,4
matches,2
for,1
free,2
along,1
with,1
My,1
story,1
is,1
same,1
as,1
tens,1
thousands,1
other,1
smokers,2
If,1
you,2
really,1
want,1
make,1
difference,1
please,1
start,1
distributing,1
your,1
anti,1
advertising,1
on,3
match,1
books,1
A,1
diseased,1
lung,1
would,1
be,1
chilling,1
image,1
that,1
could,1
help,1
ex,1
who,1
fell,1
off,1
wagon,1
back,1
Thank,1
