,frequency
urlLink,1
Earthsong,1
Eco,2
Neighbourhood,1
homes,2
for,2
sale,2
in,2
Auckland,1
New,3
Zealand,2
Construction,1
is,1
nearing,1
completion,1
on,1
Zealands,1
first,1
sustainable,1
cohousing,1
neighbourhood,1
incorporating,1
Permaculture,1
and,2
eco,1
design,1
Located,1
Waitakere,1
City,1
this,1
exciting,1
non,2
profit,1
development,1
combines,1
beautiful,1
Rammed,1
Earth,1
walls,1
environmental,1
technologies,1
healthy,1
toxic,1
materials,1
neighbours,1
who,1
care,1
Some,1
are,1
still,1
