,frequency
urlLink,1
aglet,2
The,1
American,1
Heritage,1
Dictionary,1
of,5
the,2
English,2
Language,1
Fourth,1
Edition,1
2000,1
Aglet,1
SYLLABICATION,1
PRONUNCIATION,1
glt,1
NOUN,1
1,1
A,2
tag,1
or,2
sheath,1
as,1
plastic,1
on,1
end,1
a,1
lace,1
cord,1
ribbon,1
to,1
facilitate,1
its,1
passing,1
through,1
eyelet,1
holes,1
2,1
similar,1
device,1
used,1
for,1
an,1
ornament,1
ETYMOLOGY,1
Middle,1
from,3
Old,1
French,1
aguillette,1
diminutive,2
aguille,1
needle,2
Vulgar,1
Latin,3
accula,1
Late,1
acucula,1
acus,1
See,1
ak,1
in,1
Appendix,1
I,1
