,frequency
By,2
JESSICA,1
RAE,1
PATTON,1
May,1
7,1
2004,2
I,33
recently,1
spent,1
the,69
weekend,1
in,16
Chicago,4
city,2
of,29
encased,1
meat,4
Just,1
about,7
any,2
poor,1
critter,1
that,10
can,5
be,9
ground,1
and,24
stuffed,1
a,39
swag,1
intestine,1
then,2
boiled,1
or,2
grilled,3
served,1
bun,3
bought,1
for,13
couple,2
bucks,1
every,3
few,1
blocks,1
at,5
one,10
ubiquitous,1
hot,7
dog,23
stands,2
there,5
At,2
Hot,1
Doug,2
s,18
example,1
aside,1
from,2
traditional,1
pork,1
beef,1
wieners,1
were,11
chicken,1
pheasant,1
wild,1
boar,1
lamb,1
tube,1
steaks,1
But,5
also,4
rumors,1
veggie,10
which,2
is,6
how,2
my,4
animal,2
munching,1
friend,1
Emily,1
lured,1
me,1
to,18
this,3
popular,1
bratwurst,1
bistro,1
Because,1
fact,1
although,1
m,2
vegan,1
fool,1
fake,1
Or,1
anything,2
really,2
serve,2
as,8
vehicle,1
condiments,1
eaten,1
alongside,1
French,5
fries,7
more,4
lowbrow,1
atmosphere,1
better,1
diners,1
burger,1
shacks,1
carnival,1
snack,1
These,2
food,5
venues,1
usually,1
fall,1
short,1
fried,3
faux,2
category,1
you,12
might,2
imagine,1
guess,1
because,3
teeming,1
with,14
working,2
class,1
hipsters,1
two,4
fisted,1
liberals,1
Studs,1
Terkel,1
refers,1
them,1
folks,1
whose,1
proletariat,1
taste,3
buds,1
sometimes,1
clash,1
their,3
compassionate,1
eating,1
ethics,1
local,2
sausage,1
slingers,1
make,1
concessions,2
thank,1
his,6
colleagues,1
That,3
was,16
damn,1
good,2
Char,1
onions,4
pickle,1
spear,1
some,4
neon,1
relish,1
tomato,1
slices,1
yellow,1
mustard,1
all,4
overflowing,1
squishy,1
roll,1
returned,1
home,1
an,3
unabatable,1
hankering,1
fixings,1
donned,1
first,2
shorts,1
season,1
set,1
out,6
crazy,1
notion,1
able,1
score,1
our,4
haunts,1
dragged,1
boyfriend,1
Art,6
along,1
test,2
real,1
ones,1
f,1
want,1
guaranteed,1
hostile,1
reaction,1
head,2
greasiest,1
greasy,2
spoons,1
suggest,1
they,7
add,1
menu,2
original,1
Swanky,3
Frank,5
worn,1
down,3
wiener,1
shack,1
overlooking,1
scenic,1
95,1
on,9
ramp,1
owner,1
Bob,2
snorted,1
would,2
sacrilegious,1
This,2
isn,1
t,10
it,17
He,5
said,4
walked,1
away,2
Was,1
he,8
pissed,1
off,2
just,4
grouchy,1
guy,1
general,1
Maybe,1
naïve,1
subversive,1
nature,1
soy,1
protein,1
And,2
here,3
wanted,1
place,3
spend,1
money,1
cheap,1
grub,1
sat,1
rickety,1
stool,1
ordered,2
blathered,1
writing,1
review,2
The,10
fry,3
cook,3
who,2
looked,2
like,5
Billy,1
Thornton,1
playing,1
surly,1
shook,1
disgust,1
muttered,1
something,1
write,1
if,5
eat,2
guys,1
30s,1
early,1
40s,1
tops,1
but,3
had,4
grumpy,1
old,2
geezer,1
thing,3
Their,1
disdain,1
thick,1
mystery,1
oil,1
deep,4
frying,2
yup,1
dogs,4
In,2
fairness,1
server,1
swankier,1
Swankies,1
Westport,1
super,3
friendly,1
Let,1
consider,3
location,1
Skanky,2
not,4
confuse,1
She,1
smiled,1
everything,1
been,1
intimate,1
both,1
paintbrush,1
sponge,1
recent,1
memory,1
highly,1
approved,1
technique,1
It,6
makes,2
texture,3
crackly,2
snappy,3
Snappy,2
Yeah,2
are,2
skin,3
won,1
give,1
right,2
when,3
bite,1
snaps,1
liked,3
raw,1
self,1
For,1
sake,1
quality,1
assurance,1
same,1
toppings,1
stop,1
bacon,4
ketchup,1
under,1
where,1
should,1
noted,1
great,1
thin,2
cut,2
left,1
dirty,1
crisp,2
crisped,1
through,1
We,6
order,3
wrapped,1
up,4
timey,1
cardboard,1
box,1
Dog,3
2,5
90,2
Fries,3
25,2
Rawley,2
Drive,1
1886,1
Post,1
Rd,1
Fairfield,3
259,1
9023,1
Rawleys,1
décor,1
look,1
positively,1
posh,1
wood,1
paneling,1
interior,1
has,1
decades,1
initials,1
names,1
declarations,1
love,1
scratched,1
into,1
its,3
surface,1
summer,2
camp,2
cabin,1
Two,1
high,1
school,1
age,1
boys,1
flew,1
around,1
kitchen,1
putting,1
orders,1
together,1
So,2
Would,2
ever,2
carrying,1
think,4
NO,1
WAY,1
grill,2
yelled,1
People,2
freak,1
we,4
change,1
repair,1
those,1
walls,2
gestured,2
white,1
behind,1
him,1
meet,1
health,1
codes,1
people,1
flipped,1
A,1
They,3
d,2
KILL,1
us,2
got,2
single,2
wrong,2
handed,1
someone,1
else,1
gave,2
drink,1
rang,1
incorrectly,1
made,2
instead,1
go,1
flustered,1
messed,1
didn,1
mind,1
bit,1
somehow,1
went,1
vibe,1
thought,2
probably,1
fluke,1
extremely,1
apologetic,1
SO,1
busy,1
minute,1
ago,1
SLAMMED,1
cash,1
register,1
explained,1
word,1
Poop,1
engraved,1
huge,1
letters,1
below,1
counter,1
pulled,1
basket,1
split,1
threw,1
asked,3
couldn,1
believe,1
heart,1
attack,1
After,1
investigative,1
bites,1
reported,1
actually,2
preferred,1
dose,1
grease,1
though,1
passed,1
fresh,1
well,2
toasted,1
generous,2
amount,1
draped,1
over,1
still,1
trying,1
interpret,1
Is,1
feeling,1
breaking,1
seal,1
your,1
teeth,1
Exactly,1
so,1
hard,1
judge,1
re,2
such,1
historical,1
person,1
life,1
philosophically,1
fanatical,1
these,1
perfect,1
what,1
grew,1
No,1
could,3
get,1
nostalgic,1
however,1
frozen,1
crinkle,1
variety,1
mealy,1
barely,1
browned,1
40,1
1,1
Super,2
Duper,2
Weenie,2
306,1
Black,1
Rock,1
Turnpike,1
334,1
DOGS,1
admit,1
biased,1
favor,1
begin,1
name,1
linoleum,1
checked,1
floors,1
now,1
resigned,1
no,2
take,1
near,1
future,1
spotted,1
cousin,1
How,1
long,1
have,3
carried,1
burgers,2
cashier,1
turned,1
owners,1
Lorin,2
Since,1
opened,1
don,3
Veggie,1
say,1
ve,2
considered,1
appeared,1
contemplating,1
concept,1
sell,2
Do,1
why,1
wouldn,1
You,1
try,1
tuna,1
Please,1
ll,1
honestly,1
never,1
before,1
surveyed,1
duper,1
Plentiful,1
fat,1
strips,1
tell,1
assessment,1
by,2
face,1
biting,1
flavor,1
personal,1
overall,1
favorite,1
day,1
question,1
agreed,1
stellar,1
best,1
bunch,1
far,1
Lots,1
whittled,1
shapes,1
perfectly,1
downy,1
insides,1
batch,1
shake,1
pepper,1
salt,1
Pepper,1
Kind,1
nouveau,1
cuisine,1
former,1
truck,1
know,1
free,1
frank,1
next,1
70,1
Copyright,1
County,1
Weekly,1
