,frequency
urlLink,2
Whirlpool,2
Resource,2
Saver,2
Washer,2
The,2
innovative,1
saves,1
up,3
to,8
47,1
of,4
the,6
water,1
needed,1
clean,1
clothes,3
while,1
using,1
only,1
56,1
energy,1
This,2
could,1
save,1
you,1
100,1
per,1
year,1
Senseon,2
Dryer,1
Drying,1
System,1
uses,1
a,1
thermistor,1
and,5
moisture,2
sensing,1
strips,1
coupled,1
with,1
computer,1
controls,1
continually,1
measure,1
temperature,1
determine,1
load,1
type,1
rate,1
drying,1
When,1
reach,2
damp,2
dry,3
dryer,1
already,1
knows,2
how,2
long,2
it,3
will,1
take,1
them,2
be,1
completely,1
because,1
types,1
being,1
dried,1
whether,1
they,1
re,1
heavy,1
or,1
light,1
took,1
point,1
accuracy,1
helps,1
prevent,1
overdrying,1
shortens,1
cycle,1
times,1
by,1
20,1
minutes,1
