,frequency
African,1
Ice,2
Core,1
Analysis,1
Reveals,1
Catastrophic,1
Droughts,1
Shrinking,1
Fields,1
Civilization,1
Shifts,1
COLUMBUS,1
Ohio,2
A,1
detailed,1
analysis,2
of,4
six,1
cores,2
retrieved,1
from,1
the,6
rapidly,1
shrinking,1
ice,2
fields,1
atop,1
Tanzania,1
s,1
Mount,1
Kilimanjaro,1
shows,1
that,3
those,1
tropical,1
glaciers,1
began,1
to,1
form,1
about,1
11,1
700,1
years,2
ago,2
The,1
also,2
yielded,1
remarkable,1
evidence,1
three,1
catastrophic,1
droughts,1
plagued,1
tropics,1
8,1
300,1
5,1
200,1
and,1
4,1
000,1
Lastly,1
supports,1
State,1
University,1
researchers,1
prediction,1
these,1
unique,1
bodies,1
will,1
disappear,1
in,2
next,1
two,1
decades,1
victims,1
global,1
warming,1
These,1
findings,1
were,1
published,1
today,1
journal,1
Science,1
urlLink,1
ScienceDaily,1
Magazine,1
