,frequency
BEFORE,1
THE,1
CREDITS,1
Maybe,1
the,5
answer,1
is,5
to,4
belong,1
nowhere,1
let,2
time,2
ride,1
over,2
your,2
back,1
like,1
rain,1
falling,1
through,1
a,3
patch,1
of,1
sun,1
sing,1
song,1
into,1
night,1
harmonize,1
with,1
locusts,1
breathe,1
embrace,1
moments,1
even,1
spent,1
in,4
woods,1
and,4
if,1
tree,1
falls,1
then,1
who,1
cares,1
There,1
have,1
been,1
crueler,1
summers,1
my,3
heart,1
out,1
play,1
learning,1
there,1
beauty,1
too,1
suffering,1
I,4
am,1
more,1
than,1
less,1
was,1
as,2
dogs,1
bark,1
room,1
still,1
save,1
ceiling,1
fan,1
having,1
it,1
s,1
own,1
gentle,1
caress,1
on,1
shoulders,1
bleed,1
willingly,1
joyfully,1
believing,1
magic,1
cold,1
logic,1
thoughts,1
dancing,1
meaning,1
nothing,1
Real,1
real,1
does,1
The,1
movie,1
playing,1
mind,1
double,1
feature,1
order,1
vegetable,1
foo,1
young,1
select,1
this,1
seat,1
