,frequency
ONLY,1
STARTS,1
In,1
the,9
in,2
between,2
fear,1
and,3
flight,2
choices,1
breeze,1
through,2
chance,1
opportunities,1
tease,1
voices,1
never,1
echo,1
same,1
open,1
door,1
closed,1
by,2
passers,1
Single,1
light,1
switch,1
socket,1
pulsating,1
electric,1
puzzle,1
writhing,1
like,1
tommorow,1
procrastination,1
finely,1
tuned,1
for,3
recital,1
Mars,1
coming,1
closer,1
to,2
earth,1
than,2
what,1
could,1
mean,1
something,1
wrong,1
The,2
planets,1
rarely,1
align,1
despair,1
or,1
disasters,1
yet,1
come,1
More,1
is,1
wished,1
into,1
energy,1
vacuum,1
all,1
worlds,1
pennies,1
buying,1
nothing,1
these,1
days,1
Paint,1
over,1
mess,1
you,2
thought,1
made,2
with,1
your,1
life,1
Pull,1
off,1
that,1
protective,1
vinyl,1
cover,1
suits,1
were,1
end,1
it,1
s,1
only,1
starts,1
