,frequency
The,1
Journey,1
Above,1
the,9
mountains,1
geese,1
turn,1
into,1
light,1
again,1
Painting,1
their,1
black,2
silhouettes,1
on,1
an,1
open,1
sky,2
Sometimes,3
everything,1
has,3
to,2
be,1
enscribed,1
across,1
heavens,1
so,1
you,3
can,1
find,2
one,1
line,1
already,1
written,2
inside,1
it,1
takes,1
a,1
great,1
that,1
small,1
bright,1
and,1
indescribable,1
wedge,1
of,3
freedom,1
in,2
your,2
own,1
heart,1
with,1
bones,1
sticks,1
left,1
when,1
fire,1
gone,1
out,1
someone,1
something,1
new,1
ashes,1
life,1
You,1
are,2
not,1
leaving,1
arriving,1
David,1
Whyte,1
