,frequency
At,1
the,26
new,1
moon,5
lunar,1
gravity,1
pulls,1
water,1
up,1
and,10
causes,1
seeds,3
to,5
swell,1
burst,1
This,4
factor,1
coupled,1
with,1
increasing,1
moonlight,4
creates,1
balanced,1
root,3
leaf,2
growth,5
is,13
best,3
time,4
for,4
planting,3
above,2
ground,2
annual,1
crops,4
that,4
produce,2
their,2
outside,1
fruit,2
Examples,1
are,3
lettuce,1
spinach,1
celery,1
broccoli,1
cabbage,1
cauliflower,1
grain,1
Cucumbers,1
like,1
this,1
phase,1
also,3
even,1
though,1
they,1
an,1
exception,1
rule,1
In,2
second,3
quarter,6
gravitational,2
pull,3
less,1
but,3
strong,2
creating,2
It,2
generally,1
a,3
good,2
especially,1
two,1
days,1
before,1
full,2
The,2
types,1
of,3
prefer,1
annuals,1
form,1
inside,1
such,1
as,2
beans,1
melons,1
peas,1
peppers,1
squash,1
tomatoes,1
Mow,2
lawns,2
in,5
first,1
or,2
increase,1
After,1
wanes,1
energy,2
drawing,1
down,1
gravitation,1
high,1
more,1
moisture,1
soil,1
decreasing,1
putting,1
into,1
roots,1
favorable,1
including,1
beets,1
carrots,1
onions,1
potatoes,1
peanuts,1
perennials,1
biennials,1
bulbs,1
transplanting,1
because,1
active,1
Pruning,1
done,1
third,2
sign,1
Scorpio,1
fourth,2
there,1
decreased,1
it,1
considered,1
resting,1
period,1
cultivate,1
harvest,1
transplant,1
prune,1
retard,1
urlLink,1
More,1
on,1
gardening,1
by,1
phases,1
