,frequency
urlLink,1
SCORPIO,1
LUNAR,1
CYCLE,1
by,5
Crystal,1
Pomeroy,1
Oct,1
25,1
Nov,1
22,1
This,2
Scorpio,2
New,4
Moon,6
begins,1
the,50
lunar,2
cycle,3
marked,1
Samhain,4
Halloween,1
originally,1
Hallows,1
Mass,1
El,1
Da,1
de,1
los,1
Muertos,1
and,35
All,1
Souls,1
Daythe,1
classic,1
festivities,2
around,1
world,2
Prayerful,1
reflection,2
sets,1
this,12
lunation,1
intense,2
energies,3
it,2
entails,1
off,1
to,32
a,18
high,2
vibration,1
start,1
It,1
also,2
gives,2
us,4
chance,3
move,1
into,4
years,3
end,3
from,9
most,4
constructive,1
mental,2
spiritual,2
position,1
especially,2
with,9
very,1
strong,2
Saturn,2
influences,1
According,2
ancient,2
pagan,3
neo,1
tradition,2
days,2
preceding,1
marking,1
mid,1
autumn,1
are,7
point,1
of,31
year,3
time,4
at,7
which,10
many,1
lifes,1
powerful,1
aspects,1
were,3
traditionally,1
celebrated,1
The,3
current,2
is,6
apt,1
for,11
resurrecting,1
their,3
in,12
post,1
tends,1
deny,1
repress,1
vital,1
themes,1
associated,1
harvest,2
such,5
as,10
change,1
death,1
Earth,4
our,15
mother,1
love,2
that,5
we,6
feel,2
towards,2
her,3
those,9
who,4
have,5
departed,3
physical,3
plane,2
individual,1
power,4
tap,1
transpersonal,1
forces,1
custom,1
serve,1
thank,2
earth,3
bounties,1
Spirit,2
share,2
both,3
thanks,1
fruits,2
all,4
loved,3
ones,3
including,2
moved,1
on,6
material,2
honoring,2
them,1
personally,1
realm,1
invisible,2
life,2
they,2
now,2
inhabit,1
From,1
these,1
forth,1
no,1
fruit,1
could,1
be,2
harvested,1
until,2
following,3
give,1
rest,1
On,2
special,2
colorful,1
altars,1
or,3
tables,1
places,1
set,1
food,1
prepared,1
served,1
day,2
still,2
Wikkans,2
Central,1
Americans,1
native,1
descent,1
At,1
its,2
heyday,1
multi,1
dimensional,1
highly,1
emotive,1
holiday,1
was,1
collective,1
expression,1
underscored,1
fortified,1
divine,2
human,1
nature,3
higher,1
potential,1
whose,3
scope,1
larger,2
than,1
mere,1
consumption,1
survival,1
appearances,1
capable,1
venerating,1
beings,1
Mother,3
disincarnate,1
souls,1
other,2
subtle,1
entities,1
messages,1
audible,1
vs,1
merely,1
ear,1
race,1
memory,1
well,1
sky,1
themselves,1
make,1
truly,1
miraculous,1
portal,1
anyone,1
can,5
access,1
multiply,1
blessings,1
areas,1
personal,3
global,2
existence,1
prayers,1
like,2
included,1
gathering,1
done,1
privately,1
adapted,1
cultural,1
terms,1
understanding,1
strengthening,1
tolerance,3
deepest,1
level,1
sending,1
light,1
invoking,1
amazing,1
endings,1
so,2
available,1
annul,1
whatever,3
circumstances,1
seem,2
delayed,1
successful,1
consolidation,2
passing,2
goals,3
Stay,1
tuned,1
meditation,1
Full,2
within,2
same,1
designed,1
fill,1
out,1
autumnal,1
acts,1
inner,2
visualizations,1
activate,1
mystical,1
feminine,1
men,1
women,1
attraction,1
magnetize,1
need,1
finish,1
work,2
will,4
magical,2
offering,1
heal,1
Before,1
actual,1
altar,1
prayer,2
suggestions,1
lets,1
reflect,1
what,1
particular,1
has,1
do,1
In,2
first,1
place,2
focus,1
virtue,1
pay,1
homage,1
predecessors,1
burned,1
stake,1
European,1
churches,1
Furthermore,1
stationary,1
retrograde,1
takes,1
right,1
effectively,1
remake,1
how,1
exercise,1
moral,1
Cancer,1
emotional,2
judgment,3
Metaphysically,1
speaking,1
soften,1
punishing,1
patriarch,1
informing,1
staying,2
hand,1
would,2
condemn,1
without,1
previous,1
compassionate,2
Tolerance,1
necessity,1
As,2
remotely,1
savage,1
witch,2
burnings,1
may,1
danger,1
extreme,1
thoughtless,1
outbursts,1
lurk,1
ever,1
beneath,1
surface,1
daily,1
normalcy,1
include,1
careful,1
open,1
minded,1
consideration,1
rational,1
way,1
thought,1
Politically,1
an,1
approach,1
protect,1
mass,1
manipulation,1
rash,1
fundamentalist,1
support,1
scapegoating,1
evidenced,1
Nazi,1
Germany,1
McCarthy,1
hunts,1
modern,1
treatment,1
Muslims,1
recent,1
elections,1
California,1
principle,1
inscribed,1
emerald,1
tablet,1
above,1
below,1
If,1
you,6
reading,1
chances,1
youre,1
among,1
consider,1
ourselves,2
relatively,1
tolerant,1
cases,1
ally,1
pass,1
philosophic,1
lenience,1
ability,1
release,2
condemnation,1
value,1
systems,1
diverge,1
even,2
widely,1
own,1
Moral,1
does,1
not,1
necessarily,1
imply,1
putting,1
up,2
unacceptable,1
conditions,1
but,1
rather,1
free,1
trap,1
sentencing,1
differ,1
cherished,1
tenets,1
Prayer,1
intent,1
Power,2
Higher,1
Love,1
turn,1
touch,1
realms,1
eventually,1
influencing,1
communities,1
city,1
state,1
country,1
globe,1
lifting,1
levels,1
sphere,1
protection,1
planet,1
every,1
visible,1
being,1
dimension,1
abundance,1
survive,1
when,1
outer,1
forms,1
harvests,1
last,1
released,1
unto,1
Call,2
Endings,2
