,frequency
Current,1
Phase,1
Last,1
Quarter,1
Moon,5
in,5
Leo,7
Monday,1
9,1
27,1
PM,1
PST,1
Sun,3
5,1
The,3
nurtures,1
our,5
very,1
life,1
force,1
helps,1
us,1
grow,1
and,11
see,1
beauty,1
strengths,1
talents,1
A,1
nourishes,1
protects,1
ability,1
to,4
hold,1
onto,1
the,9
child,1
inside,1
take,1
risks,1
experience,1
truth,1
of,5
love,1
enjoyment,1
Expect,1
dramatic,1
energized,1
emotions,1
Many,1
natural,2
characteristics,1
are,1
absorbed,1
nullified,1
when,1
she,1
is,2
domicile,1
Key,1
word,1
Pride,1
also,1
strengthens,1
influence,1
right,1
now,1
sun,1
sits,1
Scorpio,1
last,1
quarter,1
phase,1
lets,1
you,1
know,1
it,1
s,1
time,1
adjust,1
your,1
attitude,1
follow,1
new,1
inspirations,1
Traits,1
Enthusiasm,1
for,1
self,1
others,1
expressed,1
an,1
authoritative,1
proud,1
manner,1
