,frequency
Asking,1
For,1
Stories,1
Words,1
pool,1
along,1
the,10
base,1
and,3
cling,1
to,2
wick,1
for,5
a,2
moment,1
before,1
letting,1
go,1
I,5
watch,1
them,1
slide,1
My,1
thoughts,1
are,1
no,1
longer,1
my,1
own,1
am,4
reaching,1
pen,1
looking,2
some,1
paper,1
trying,1
catch,1
drips,1
that,2
have,1
eluded,1
me,2
six,1
years,1
background,1
conversations,1
inner,1
dialogue,1
kept,1
company,1
on,2
turnpike,1
but,1
would,1
not,1
stain,1
page,1
staring,1
into,1
flame,1
now,1
noticing,1
colors,1
shadows,1
wall,1
finger,1
families,1
up,1
with,1
wide,1
eyes,1
asking,1
stories,1
again,1
