,frequency
urlLink,1
Internet,1
Archive,1
Wayback,1
Machine,1
Maybe,1
I,5
can,2
use,1
this,2
to,3
help,1
recover,1
some,1
of,2
the,1
web,4
pages,1
have,1
lost,2
due,1
whizhost,1
leaving,1
86,1
000,1
without,1
their,1
sites,1
How,1
could,1
people,1
do,2
All,1
my,1
data,1
is,2
But,1
life,1
goes,1
on,1
just,1
need,1
find,1
a,3
new,1
host,1
that,2
s,1
all,1
Starting,1
over,1
not,1
bad,1
My,1
site,1
was,2
mess,1
stuff,1
anyway,2
Now,1
maybe,1
something,1
with,1
purpose,1
First,1
there,1
memebeing,1
com,3
then,1
moonpages,1
and,1
now,1
soon,1
it,1
will,1
be,1
meaningfulpursuit,1
m,1
ready,1
