,frequency
BETRAYED,1
2,1
19,1
am,2
birthed,1
the,11
Aries,1
moon,1
while,1
sleeping,1
in,2
my,1
bed,1
The,1
morning,1
broke,1
through,1
and,8
I,3
wake,1
to,4
moving,1
sidewalks,1
others,1
passing,1
by,3
standing,1
staring,1
until,1
workday,1
is,2
done,1
leave,1
crowd,1
behind,1
shuffle,1
off,1
this,1
day,1
s,1
remorse,1
unmet,1
unmatched,1
Daylight,1
sucked,1
mouth,1
of,1
night,1
inhaled,1
one,1
gulp,1
embers,1
coals,1
it,1
begins,1
nightly,1
ritual,1
a,3
different,1
sidewalk,1
In,1
moment,1
you,3
are,3
all,2
light,1
anything,1
can,1
happen,1
does,1
You,4
break,1
spell,1
cast,1
shadow,1
bitter,1
darker,1
fire,1
ice,1
side,2
driving,1
me,1
write,1
comfort,1
none,1
but,1
man,1
at,1
gas,1
station,1
who,1
sold,1
cans,1
fool,1
again,1
manipulated,1
talked,1
about,2
lied,1
tossed,1
around,1
like,1
worth,1
as,1
piss,1
over,1
your,1
fan,1
club,1
