,frequency
Life,3
is,4
meant,1
to,5
be,3
enjoyed,1
You,2
are,2
the,5
creator,1
of,7
your,4
own,1
experience,1
Be,1
easy,1
about,1
all,2
this,3
supposed,2
fun,4
Lighten,1
up,1
Play,1
more,5
Laugh,1
Make,3
things,3
Hang,1
around,1
with,2
people,2
who,1
make,2
you,5
laugh,1
Go,1
places,1
that,2
feel,2
good,2
best,1
every,2
situation,1
Look,2
for,2
positive,1
aspects,1
where,1
live,1
do,1
Keep,1
mind,1
busy,1
Focus,1
upon,1
Bring,1
many,1
into,1
life,1
decisions,1
in,1
day,1
Have,1
directors,1
Energyand,1
thought,1
process,1
by,1
which,1
direct,1
I,1
hope,1
touched,1
a,1
chord,1
inside,1
Namaste,1
myrna,1
