,frequency
urlLink,1
quotes,1
of,2
the,6
day,1
qotd,1
org,1
People,2
are,2
unreasonable,1
illogical,1
and,5
self,1
centered,1
Love,1
them,3
anyway,9
If,2
you,14
do,2
good,4
people,1
will,4
accuse,1
having,1
selfish,1
ulterior,1
motives,1
Do,2
successful,1
gain,1
false,1
friends,1
true,1
enemies,1
Succeed,1
The,1
today,1
be,2
forgotten,1
by,1
tomorrow,1
Honesty,1
bluntness,1
make,1
vulnerable,1
Be,1
honest,1
blunt,1
What,1
spend,1
years,1
building,1
can,1
destroyed,1
overnight,1
Build,1
it,1
really,1
need,1
help,2
but,1
may,1
attack,1
if,2
Help,1
Even,1
live,1
your,2
life,2
die,1
someday,1
Live,1
Give,2
world,2
best,2
have,2
ll,1
get,1
kicked,1
in,1
teeth,1
Mother,1
Teresa,1
