,frequency
LOOP,1
Expression,1
of,2
which,1
is,3
covered,1
over,1
begs,1
for,1
approval,1
removal,1
All,1
your,4
life,1
you,2
have,2
known,1
who,1
really,2
are,2
Sometimes,2
it,2
bubbles,1
to,3
the,11
surface,1
like,2
translucence,1
rainbowing,1
in,4
sun,1
pricks,1
a,2
pebble,1
an,2
ice,1
skate,1
laced,1
up,2
tight,1
buried,1
layers,1
deep,1
down,3
sock,1
You,3
never,1
cared,1
own,3
laughter,1
or,1
delight,1
shared,1
with,1
others,1
still,1
fearing,1
their,1
shadows,1
but,1
La,1
Ventana,1
open,1
wide,2
proof,1
enough,1
that,1
water,1
can,2
wear,1
earth,1
Wind,1
too,1
wash,1
away,1
strongest,1
stone,1
Emanate,1
and,2
luminate,1
past,1
stairs,1
wonder,1
Even,1
way,2
from,2
here,3
on,3
temporary,1
assignment,1
fixed,1
track,1
last,1
car,1
approaching,1
final,1
climb,1
Throw,1
arms,1
into,1
sky,1
squeal,1
end,1
all,1
day,1
pass,1
out,1
