,frequency
urlLink,1
Llewellyn,1
Journal,1
The,2
Harmonic,1
Concordance,1
a,6
Time,1
of,12
Enlightenment,1
and,9
Letting,1
Go,1
Right,1
now,2
the,17
world,1
stands,1
ready,1
to,3
receive,1
great,3
spiritual,1
gift,1
from,1
universe,1
After,1
conflict,1
trouble,1
last,1
several,2
years,1
staring,1
with,5
Grand,1
Cross,1
in,3
August,1
1999,1
continuing,1
Saturn,1
Pluto,1
opposition,1
2001,1
we,1
are,1
being,1
given,1
reward,1
November,1
8,1
2003,1
Lunar,1
Eclipse,1
at,1
16,1
degrees,1
Taurus,5
brings,1
it,3
positive,4
once,1
lifetime,1
aspects,1
brimming,1
over,1
energy,3
First,1
eclipse,3
itself,1
is,7
one,3
best,2
Saros,1
series,2
eclipses,1
An,1
has,1
history,1
behind,1
bringing,1
forth,1
either,1
or,1
negative,1
This,1
All,1
flowing,1
around,1
this,1
ruled,1
by,1
Venus,1
planet,1
love,1
harmony,1
concerned,1
issues,1
relationships,1
money,1
real,1
estate,1
beauty,1
greenery,1
earth,1
gardener,1
zodiac,1
who,1
plants,1
her,1
garden,1
then,1
waits,1
watches,1
grow,1
Now,1
time,1
plant,1
some,1
seeds,1
wait,1
for,1
them,1
shoot,1
up,1
