,frequency
urlLink,1
People,1
with,9
Moon,7
In,1
Virgo,5
Does,1
this,2
sound,1
like,2
me,1
in,4
Earth,3
Sign,1
Emotionally,1
spontaneous,1
is,4
not,5
a,9
phrase,1
to,18
describe,1
Virgoan,4
personality,1
Like,1
their,9
companion,1
the,8
signs,1
Taurus,1
there,2
isnt,2
headlong,1
rushing,1
into,2
commitments,1
either,1
Moons,3
dont,2
overanalyze,1
relationship,2
as,7
much,3
they,12
look,1
at,3
value,1
may,3
have,1
for,5
themselves,1
They,4
hesitate,1
move,1
all,2
unless,1
feel,2
are,8
on,1
solid,1
ground,1
or,6
some,1
personal,1
advantage,1
be,9
gained,1
by,2
emotional,3
involvement,1
As,2
lunar,1
sign,2
personalities,2
those,1
guarded,1
about,3
feelings,2
care,2
discussing,1
openly,1
emotions,3
if,1
reporting,1
portfolio,1
This,2
an,1
ego,1
issue,1
neighbor,1
Leo,1
it,6
ploy,1
intrigue,1
others,3
get,1
know,3
them,4
more,1
intimately,1
It,1
easy,1
loving,1
person,1
because,2
over,4
critical,2
expressions,1
Believe,1
actually,1
unrealistic,2
times,2
own,2
Their,2
passion,1
can,6
sometimes,1
confused,1
compassion,1
An,1
too,2
analytical,1
approach,1
situations,2
makes,2
difficult,1
well,1
involved,1
freely,1
spontaneously,1
express,1
Serious,1
minded,1
common,1
sense,1
most,1
things,1
surprisingly,1
result,2
tend,1
gravitate,1
eel,1
rather,1
than,1
explore,1
and,6
adventuresome,1
leads,1
often,1
repeating,1
same,1
thing,1
again,1
expecting,1
different,1
each,1
time,1
getting,1
emotionally,2
adaptable,1
instinctively,1
seem,1
what,1
takes,1
make,2
better,1
many,2
friends,1
of,5
sympathetic,1
nature,1
but,1
also,1
means,1
vulnerable,1
being,1
exploited,1
Though,1
scholars,1
likely,1
fond,1
books,1
writing,1
Intellectual,1
curiosity,1
gives,1
penchant,1
gathering,1
information,2
that,1
develop,1
serious,1
research,1
endeavors,1
turn,1
out,1
just,1
fondness,1
gossip,1
At,1
overly,1
fastidious,1
usually,1
regard,1
eating,1
habits,1
Concern,1
health,3
outstanding,1
professionals,1
preoccupation,1
become,1
exaggerated,1
point,1
hypochondria,1
guilty,1
using,1
maladies,1
attract,1
sympathy,1
mentally,1
stimulated,1
travel,1
communication,1
