,frequency
urlLink,1
The,6
Harmonic,1
Concordance,1
Chart,1
Heard,1
round,1
the,34
World,1
total,1
lunar,1
eclipse,1
of,18
November,1
8,1
2003,2
reveals,1
a,3
moment,2
in,4
time,1
potentially,1
more,1
potent,1
than,1
cosmic,1
stampede,1
Taurus,1
May,1
2000,1
or,1
any,1
host,1
other,1
important,1
dates,1
projected,1
for,2
planetary,1
energies,1
present,1
are,3
very,1
appropriate,1
to,3
that,3
would,1
carry,1
astrological,1
signature,1
Ascension,1
Consider,1
qualities,1
planets,2
as,1
they,1
represented,1
through,1
metaphors,1
astrology,1
Sun,1
primal,1
energy,2
cause,1
being,1
masculine,1
nature,1
basic,1
will,1
and,16
vitality,1
inspires,1
life,1
our,3
creativity,1
conscious,1
aim,1
which,1
expresses,1
best,1
who,1
we,1
Moon,1
archetypical,1
feminine,1
mother,1
personal,1
subconscious,1
mind,2
memory,1
imagination,1
tidal,1
ebb,1
flow,1
emotion,1
avenues,1
habit,1
instinct,1
shelter,1
home,1
Jupiter,1
king,1
gods,1
beneficence,1
good,1
fortune,1
expansion,1
publication,1
ideals,1
higher,1
wisdom,1
enthusiasm,1
generosity,1
optimism,1
increase,1
on,1
all,1
levels,1
Mars,1
courage,1
desire,1
willingness,1
act,1
stimulation,1
passion,1
ability,1
be,1
spiritual,1
warrior,1
Saturn,1
physical,2
bones,1
Earth,1
bodies,1
disciplinarian,1
tester,1
metal,1
limitations,1
endurance,1
perseverance,1
stability,1
finally,1
Chiron,1
crystal,1
rainbow,1
bridge,1
between,2
physicality,1
spirit,1
inner,1
outer,1
wounded,1
healer,1
Christ,1
consciousness,1
initiation,1
interface,1
God,1
Godling,1
